#node1	node2	node1_string_id	node2_string_id	node1_external_id	node2_external_id	neighborhood	fusion	cooccurence	homology	coexpression	experimental	knowledge	textmining	combined_score
DLG3	GRIA2	1856101	1845544	ENSP00000363480	ENSP00000264426	0.000	0.000	0.000	0.000	0.000	0.000	0.360	0.580	0.720
CNTNAP2	CNTN1	1854217	1850758	ENSP00000354778	ENSP00000325660	0.000	0.000	0.000	0.000	0.144	0.000	0.000	0.763	0.789
ACE	APOE	1847260	1844127	ENSP00000290866	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.725	0.725
ADRA2B	HTR1E	1859258	1848996	ENSP00000387281	ENSP00000307766	0.000	0.000	0.000	0.760	0.000	0.000	0.900	0.106	0.901
SLC1A1	SLC6A11	1845121	1844298	ENSP00000262352	ENSP00000254488	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.524	0.524
GRM4	GRIK3	1856056	1855828	ENSP00000363296	ENSP00000362183	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.445	0.445
HTR3A	OXT	1853212	1842661	ENSP00000347754	ENSP00000217386	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.416	0.416
CHAT	NGFR	1851961	1842317	ENSP00000337103	ENSP00000172229	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.726	0.726
EGF	PLCG1	1845705	1843693	ENSP00000265171	ENSP00000244007	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CHAT	LIF	1851961	1843950	ENSP00000337103	ENSP00000249075	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.480	0.480
L1CAM	CHRNB4	1855168	1844985	ENSP00000359074	ENSP00000261751	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.438	0.438
RELN	APOE	1859645	1844127	ENSP00000392423	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.923	0.923
CREB1	RAPGEF3	1859295	1857808	ENSP00000387699	ENSP00000373864	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.685	0.685
PLCG2	INPP1	1853836	1850736	ENSP00000352336	ENSP00000325423	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
PLCB4	GNRH1	1851676	1846491	ENSP00000334105	ENSP00000276414	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
HTR1B	BDKRB1	1855143	1842613	ENSP00000358963	ENSP00000216629	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.041	0.900
NTF3	GAL	1860000	1845782	ENSP00000397297	ENSP00000265643	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.866	0.866
VIP	GHRL	1854549	1851804	ENSP00000356213	ENSP00000335074	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.405	0.405
ESR2	ESR1	1852756	1842435	ENSP00000343925	ENSP00000206249	0.000	0.000	0.000	0.935	0.000	0.988	0.900	0.981	0.998
PMCH	NTS	1851448	1844400	ENSP00000332225	ENSP00000256010	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.213	0.917
HTR3A	HTR2C	1853212	1846478	ENSP00000347754	ENSP00000276198	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.893	0.893
P2RX7	TSPO	1862216	1851096	ENSP00000442349	ENSP00000328973	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.415	0.414
TH	MAOA	1857346	1852356	ENSP00000370571	ENSP00000340684	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.658	0.658
ZNF804A	CACNA1C	1848514	1845866	ENSP00000303252	ENSP00000266376	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.648	0.648
NEUROD1	FGF2	1847535	1845559	ENSP00000295108	ENSP00000264498	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.506	0.506
ADRA1B	HTR2C	1848870	1846478	ENSP00000306662	ENSP00000276198	0.000	0.000	0.000	0.748	0.000	0.000	0.900	0.053	0.900
PNMT	SLC6A2	1846103	1842772	ENSP00000269582	ENSP00000219833	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.418	0.418
NCAM1	CD160	1850053	1843432	ENSP00000318472	ENSP00000235933	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.580	0.580
SDK1	GRM6	1859077	1843281	ENSP00000385899	ENSP00000231188	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.680	0.680
ESR2	NOS3	1852756	1847875	ENSP00000343925	ENSP00000297494	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.891	0.988
IL10	APOE	1860958	1844127	ENSP00000412237	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.580	0.580
ANK3	CACNA1C	1846690	1845866	ENSP00000280772	ENSP00000266376	0.000	0.000	0.000	0.000	0.000	0.087	0.000	0.720	0.733
SLC6A5	GLRA3	1861968	1846360	ENSP00000434364	ENSP00000274093	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.463	0.463
GRPR	HCRTR2	1857195	1855363	ENSP00000369643	ENSP00000359899	0.000	0.000	0.000	0.738	0.000	0.000	0.900	0.000	0.900
CHRM5	AVP	1857636	1857196	ENSP00000372750	ENSP00000369647	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
NPS	NGF	1858560	1855044	ENSP00000381105	ENSP00000358525	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.514	0.514
HTR4	ADM	1854053	1846549	ENSP00000353915	ENSP00000278175	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.091	0.905
PDYN	BDKRB1	1842657	1842613	ENSP00000217305	ENSP00000216629	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.061	0.902
CNR1	HTT	1855040	1853139	ENSP00000358511	ENSP00000347184	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.811	0.811
GRM5	GABRB1	1848814	1847577	ENSP00000306138	ENSP00000295454	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.441	0.441
HCRTR1	AGTR1	1855973	1846323	ENSP00000362810	ENSP00000273430	0.000	0.000	0.000	0.640	0.000	0.000	0.900	0.091	0.901
CHRM5	PLCB4	1857636	1851676	ENSP00000372750	ENSP00000334105	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.370	0.934
ADORA3	HTR1D	1855085	1849640	ENSP00000358730	ENSP00000313661	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.106	0.906
ADORA2A	DRD5	1851902	1848813	ENSP00000336630	ENSP00000306129	0.000	0.000	0.000	0.691	0.000	0.000	0.900	0.332	0.909
HDAC2	EGFR	1861837	1846445	ENSP00000430432	ENSP00000275493	0.000	0.000	0.000	0.000	0.000	0.249	0.000	0.375	0.510
CCKBR	POMC	1851860	1845600	ENSP00000335544	ENSP00000264708	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.420	0.420
POMC	OPRD1	1845600	1843415	ENSP00000264708	ENSP00000234961	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.209	0.917
TNF	NOS3	1860103	1847875	ENSP00000398698	ENSP00000297494	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.896	0.896
GABRA5	GABRA6	1851869	1846394	ENSP00000335592	ENSP00000274545	0.000	0.000	0.000	0.964	0.000	0.000	0.900	0.584	0.902
GABRA3	GABRA5	1855218	1851869	ENSP00000359334	ENSP00000335592	0.000	0.000	0.000	0.976	0.000	0.000	0.900	0.630	0.901
ADORA3	HTR1F	1855085	1850496	ENSP00000358730	ENSP00000322924	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ACE	SST	1847260	1847077	ENSP00000290866	ENSP00000287641	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.415	0.414
PLCD4	PLCG2	1859361	1853836	ENSP00000388631	ENSP00000352336	0.000	0.000	0.000	0.698	0.000	0.000	0.900	0.558	0.916
RGS1	PYY	1854596	1853954	ENSP00000356429	ENSP00000353198	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
MAOA	DRD4	1852356	1842327	ENSP00000340684	ENSP00000176183	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.757	0.757
HTR4	SLC6A4	1854053	1844969	ENSP00000353915	ENSP00000261707	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.635	0.635
OXTR	NPY	1850627	1843611	ENSP00000324270	ENSP00000242152	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.407	0.407
GRIK1	GRIK3	1858771	1855828	ENSP00000382791	ENSP00000362183	0.000	0.000	0.000	0.981	0.000	0.109	0.540	0.780	0.578
CRHR1	TH	1858593	1857346	ENSP00000381333	ENSP00000370571	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.503	0.503
OPRM1	DRD2	1859815	1854237	ENSP00000394624	ENSP00000354859	0.000	0.000	0.000	0.637	0.000	0.000	0.900	0.626	0.922
NPS	BDKRB2	1858560	1848988	ENSP00000381105	ENSP00000307713	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.106	0.906
GNRH1	GAL	1846491	1845782	ENSP00000276414	ENSP00000265643	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.414	0.414
RELN	NPY	1859645	1843611	ENSP00000392423	ENSP00000242152	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.404	0.404
NPR1	PDE4D	1854849	1852945	ENSP00000357669	ENSP00000345502	0.000	0.000	0.000	0.000	0.136	0.297	0.000	0.361	0.577
HDAC9	YY1	1860731	1845097	ENSP00000408617	ENSP00000262238	0.000	0.000	0.000	0.000	0.000	0.105	0.000	0.651	0.674
GCG	TRHR	1859292	1849230	ENSP00000387662	ENSP00000309818	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.241	0.920
CREB1	SST	1859295	1847077	ENSP00000387699	ENSP00000287641	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.937	0.937
LEP	POMC	1849557	1845600	ENSP00000312652	ENSP00000264708	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.973	0.973
GCH1	NOS3	1858303	1847875	ENSP00000378890	ENSP00000297494	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.627	0.627
EGFR	KNG1	1846445	1845668	ENSP00000275493	ENSP00000265023	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.561	0.561
NPS	GNRH2	1858560	1843789	ENSP00000381105	ENSP00000245983	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.391	0.936
DRD5	SLC18A2	1848813	1847963	ENSP00000306129	ENSP00000298472	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.407	0.407
NSUN4	GNL3	1861437	1859893	ENSP00000419740	ENSP00000395772	0.000	0.000	0.000	0.000	0.288	0.149	0.000	0.092	0.401
NR3C2	TSPO	1852455	1851096	ENSP00000341390	ENSP00000328973	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.499
SSTR3	OPRD1	1851219	1843415	ENSP00000330138	ENSP00000234961	0.000	0.000	0.000	0.847	0.000	0.000	0.900	0.000	0.900
CRH	TPH1	1846502	1843985	ENSP00000276571	ENSP00000250018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.416	0.416
PYY	SSTR5	1853954	1847454	ENSP00000353198	ENSP00000293897	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.061	0.902
OXER1	RGS1	1856912	1854596	ENSP00000367930	ENSP00000356429	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ADRA2B	GAL	1859258	1845782	ENSP00000387281	ENSP00000265643	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.067	0.902
GRIN2A	NOS3	1851485	1847875	ENSP00000332549	ENSP00000297494	0.000	0.000	0.000	0.000	0.000	0.093	0.000	0.657	0.677
TAC1	BDKRB2	1850311	1848988	ENSP00000321106	ENSP00000307713	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.243	0.921
NPS	GNRHR	1858560	1843089	ENSP00000381105	ENSP00000226413	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.503	0.948
SNCA	HTR3E	1852098	1851855	ENSP00000338345	ENSP00000335511	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.511	0.511
NPS	TH	1858560	1857346	ENSP00000381105	ENSP00000370571	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.811	0.811
VIP	GHRHR	1854549	1850214	ENSP00000356213	ENSP00000320180	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.566	0.954
CHRNG	CHRM3	1857827	1844372	ENSP00000374145	ENSP00000255380	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.496	0.496
DRD2	HTR1D	1854237	1849640	ENSP00000354859	ENSP00000313661	0.000	0.000	0.000	0.725	0.000	0.000	0.900	0.417	0.910
HTR1B	SLC6A4	1855143	1844969	ENSP00000358963	ENSP00000261707	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.822	0.822
TH	CHRNA4	1857346	1855204	ENSP00000370571	ENSP00000359285	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.518	0.518
ADRA1A	APP	1857247	1846936	ENSP00000369960	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
BDNF	CDC42	1861075	1849707	ENSP00000414303	ENSP00000314458	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.877	0.987
GSTM1	CAT	1849425	1843587	ENSP00000311469	ENSP00000241052	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.502	0.502
PLCB4	GNRH2	1851676	1843789	ENSP00000334105	ENSP00000245983	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GRIA3	GRIK5	1845529	1845238	ENSP00000264357	ENSP00000262895	0.000	0.000	0.000	0.867	0.000	0.102	0.540	0.630	0.604
NPSR1	AGTR1	1853905	1846323	ENSP00000352839	ENSP00000273430	0.000	0.000	0.000	0.628	0.000	0.000	0.900	0.000	0.900
NOS3	OPRK1	1847875	1845773	ENSP00000297494	ENSP00000265572	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.636	0.636
HTR5A	DRD4	1847093	1842327	ENSP00000287907	ENSP00000176183	0.000	0.000	0.000	0.769	0.000	0.000	0.900	0.235	0.904
GRIP1	GRIA3	1858557	1845529	ENSP00000381098	ENSP00000264357	0.000	0.000	0.000	0.000	0.000	0.584	0.000	0.473	0.771
GHRH	OXT	1843462	1842661	ENSP00000237527	ENSP00000217386	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.565	0.565
CHRNA5	CHRNA6	1848079	1846490	ENSP00000299565	ENSP00000276410	0.000	0.000	0.000	0.939	0.000	0.101	0.720	0.836	0.750
NPY5R	KNG1	1852206	1845668	ENSP00000339377	ENSP00000265023	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ANK3	CNTN5	1846690	1846634	ENSP00000280772	ENSP00000279463	0.000	0.000	0.000	0.000	0.103	0.000	0.000	0.726	0.743
GCG	HTR2B	1859292	1844597	ENSP00000387662	ENSP00000258400	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.139	0.910
AGT	LEP	1854424	1849557	ENSP00000355627	ENSP00000312652	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.706	0.706
CHRNE	CHRNB3	1847438	1847198	ENSP00000293780	ENSP00000289957	0.000	0.000	0.000	0.854	0.000	0.000	0.720	0.212	0.727
RGS1	GALR1	1854596	1848096	ENSP00000356429	ENSP00000299727	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CHRNB1	CHRND	1848622	1844593	ENSP00000304290	ENSP00000258385	0.000	0.000	0.000	0.901	0.000	0.000	0.720	0.690	0.738
HTR2A	MAOB	1856916	1856806	ENSP00000367959	ENSP00000367309	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.503	0.503
PYY	SSTR2	1853954	1853555	ENSP00000353198	ENSP00000350198	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GABRR2	GABRA1	1859084	1842192	ENSP00000386029	ENSP00000023897	0.000	0.000	0.000	0.804	0.000	0.000	0.540	0.680	0.600
HCRTR2	PLCB4	1855363	1851676	ENSP00000359899	ENSP00000334105	0.000	0.000	0.000	0.000	0.000	0.080	0.900	0.000	0.904
TSPO	CHRM2	1851096	1850196	ENSP00000328973	ENSP00000319984	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.418	0.418
SHBG	TRH	1857224	1848532	ENSP00000369816	ENSP00000303452	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.565	0.565
NPY5R	POMC	1852206	1845600	ENSP00000339377	ENSP00000264708	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.288	0.925
DRD2	SSTR1	1854237	1845937	ENSP00000354859	ENSP00000267377	0.000	0.000	0.000	0.641	0.000	0.000	0.900	0.428	0.914
HDAC2	MAOB	1861837	1856806	ENSP00000430432	ENSP00000367309	0.000	0.000	0.000	0.000	0.000	0.110	0.000	0.690	0.712
DRD4	GABRA1	1842327	1842192	ENSP00000176183	ENSP00000023897	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.243	0.665
ATP10A	GABRB2	1853426	1846395	ENSP00000349325	ENSP00000274547	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.569	0.569
PYY	HTR5A	1853954	1847093	ENSP00000353198	ENSP00000287907	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
PIK3CG	MAP2K5	1853801	1842333	ENSP00000352121	ENSP00000178640	0.000	0.000	0.000	0.000	0.000	0.102	0.000	0.394	0.432
HTR3A	HTR1D	1853212	1849640	ENSP00000347754	ENSP00000313661	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.822	0.822
GRPR	TACR1	1857195	1848544	ENSP00000369643	ENSP00000303522	0.000	0.000	0.000	0.688	0.000	0.000	0.900	0.348	0.909
NTRK2	SLC6A4	1846523	1844969	ENSP00000277120	ENSP00000261707	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.415	0.414
HTR1D	HTR3B	1849640	1844762	ENSP00000313661	ENSP00000260191	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.550	0.550
TAC1	AVPR1A	1850311	1848027	ENSP00000321106	ENSP00000299178	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.152	0.911
EGFR	MSH2	1846445	1843341	ENSP00000275493	ENSP00000233146	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.413	0.412
SSTR3	BDKRB2	1851219	1848988	ENSP00000330138	ENSP00000307713	0.000	0.000	0.000	0.707	0.000	0.000	0.900	0.000	0.900
PRKCA	CDC42	1860737	1849707	ENSP00000408695	ENSP00000314458	0.000	0.000	0.000	0.000	0.000	0.682	0.000	0.622	0.875
OXTR	RGS2	1850627	1843426	ENSP00000324270	ENSP00000235382	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.182	0.914
NPSR1	GRP	1853905	1844471	ENSP00000352839	ENSP00000256857	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CREM	HDAC5	1845738	1843067	ENSP00000265372	ENSP00000225983	0.000	0.000	0.000	0.000	0.000	0.080	0.000	0.406	0.430
PLCB4	OXT	1851676	1842661	ENSP00000334105	ENSP00000217386	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.051	0.901
FGF2	YY1	1845559	1845097	ENSP00000264498	ENSP00000262238	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.842	0.842
AR	SRD5A1	1856164	1846366	ENSP00000363822	ENSP00000274192	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.581	0.581
BDNF	GRM3	1861075	1854350	ENSP00000414303	ENSP00000355316	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.499
TRH	GNRHR	1848532	1843089	ENSP00000303452	ENSP00000226413	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.583	0.956
HTR2A	AVPR1A	1856916	1848027	ENSP00000367959	ENSP00000299178	0.000	0.000	0.000	0.633	0.000	0.000	0.900	0.195	0.905
BCL2	NGFR	1851168	1842317	ENSP00000329623	ENSP00000172229	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.561	0.561
TRHR	GRP	1849230	1844471	ENSP00000309818	ENSP00000256857	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.392	0.936
COMT	PNMT	1854135	1846103	ENSP00000354511	ENSP00000269582	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.649	0.963
TACR2	CCKAR	1855880	1847590	ENSP00000362403	ENSP00000295589	0.000	0.000	0.000	0.707	0.000	0.000	0.900	0.142	0.903
ACTN2	ADORA2A	1854402	1851902	ENSP00000355537	ENSP00000336630	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.128	0.614
GAD1	GABRA1	1853649	1842192	ENSP00000350928	ENSP00000023897	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.416	0.416
BRCA1	ESR2	1861387	1852756	ENSP00000418960	ENSP00000343925	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.499
NPPA	NPR1	1856505	1854849	ENSP00000365663	ENSP00000357669	0.000	0.000	0.000	0.000	0.000	0.809	0.000	0.964	0.992
TMEM132D	TSPO	1860728	1851096	ENSP00000408581	ENSP00000328973	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.510	0.510
MTOR	MAP2K5	1854147	1842333	ENSP00000354558	ENSP00000178640	0.000	0.000	0.000	0.000	0.000	0.150	0.000	0.338	0.413
TNF	NOS2	1860103	1850906	ENSP00000398698	ENSP00000327251	0.000	0.000	0.000	0.000	0.065	0.000	0.000	0.740	0.747
TRH	SST	1848532	1847077	ENSP00000303452	ENSP00000287641	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.824	0.824
CAT	ESR1	1843587	1842435	ENSP00000241052	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.408	0.408
AVP	TAC3	1857196	1848140	ENSP00000369647	ENSP00000300108	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.113	0.907
HTR1E	DRD4	1848996	1842327	ENSP00000307766	ENSP00000176183	0.000	0.000	0.000	0.777	0.000	0.000	0.900	0.255	0.904
NPSR1	RGS2	1853905	1843426	ENSP00000352839	ENSP00000235382	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.070	0.903
ADCYAP1	HTR4	1860929	1854053	ENSP00000411658	ENSP00000353915	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
AGT	NPSR1	1854424	1853905	ENSP00000355627	ENSP00000352839	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
HTR1A	HTR5A	1849859	1847093	ENSP00000316244	ENSP00000287907	0.000	0.000	0.000	0.857	0.000	0.000	0.900	0.765	0.910
IDO1	TPH2	1861841	1851106	ENSP00000430505	ENSP00000329093	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.047	0.900
CLINT1	GABRB2	1861807	1846395	ENSP00000429824	ENSP00000274547	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.413	0.412
GRIK4	GRIN2A	1860452	1851485	ENSP00000404063	ENSP00000332549	0.000	0.000	0.000	0.645	0.000	0.000	0.540	0.700	0.652
DNMT1	IL6	1853859	1844631	ENSP00000352516	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.865	0.865
BDKRB2	TRH	1848988	1848532	ENSP00000307713	ENSP00000303452	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
AGT	NOS1	1854424	1852004	ENSP00000355627	ENSP00000337459	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.867	0.867
HTR2A	DLG4	1856916	1847440	ENSP00000367959	ENSP00000293813	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.871	0.943
BDNF	COMT	1861075	1854135	ENSP00000414303	ENSP00000354511	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.720	0.720
HTR1A	LEP	1849859	1849557	ENSP00000316244	ENSP00000312652	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.413	0.412
CHRNB2	CHRNB1	1854806	1848622	ENSP00000357461	ENSP00000304290	0.000	0.000	0.000	0.900	0.000	0.000	0.720	0.484	0.732
TPH2	HTR2C	1851106	1846478	ENSP00000329093	ENSP00000276198	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.514	0.514
TH	HTR7	1857346	1852055	ENSP00000370571	ENSP00000337949	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.738	0.738
NPS	HTR4	1858560	1854053	ENSP00000381105	ENSP00000353915	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.502	0.948
HDAC2	MAOA	1861837	1852356	ENSP00000430432	ENSP00000340684	0.000	0.000	0.000	0.000	0.000	0.110	0.000	0.706	0.727
CYP2C19	ALDH2	1855462	1844978	ENSP00000360372	ENSP00000261733	0.000	0.000	0.000	0.000	0.000	0.089	0.000	0.439	0.467
BCL2	CRH	1851168	1846502	ENSP00000329623	ENSP00000276571	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.835	0.835
GALR2	GALR3	1851174	1843944	ENSP00000329684	ENSP00000249041	0.000	0.000	0.000	0.954	0.000	0.000	0.900	0.915	0.904
TACR2	APP	1855880	1846936	ENSP00000362403	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.080	0.904
FMR1	GRM5	1855265	1848814	ENSP00000359506	ENSP00000306138	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.852	0.852
VIP	VIPR2	1854549	1845082	ENSP00000356213	ENSP00000262178	0.000	0.000	0.000	0.000	0.000	0.576	0.900	0.974	0.998
CRH	SLC6A4	1846502	1844969	ENSP00000276571	ENSP00000261707	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.508	0.508
SNCA	TTR	1852098	1843448	ENSP00000338345	ENSP00000237014	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.284	0.925
NPS	ADM	1858560	1846549	ENSP00000381105	ENSP00000278175	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.583	0.956
CRHR1	GHSR	1858593	1843590	ENSP00000381333	ENSP00000241256	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.407	0.407
GRM2	GALR2	1858262	1851174	ENSP00000378492	ENSP00000329684	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.063	0.902
OXTR	TACR1	1850627	1848544	ENSP00000324270	ENSP00000303522	0.000	0.000	0.000	0.634	0.000	0.000	0.900	0.128	0.903
STX2	CDC42	1858001	1849707	ENSP00000376178	ENSP00000314458	0.000	0.000	0.000	0.000	0.080	0.356	0.000	0.202	0.486
CNTF	IL6	1854361	1844631	ENSP00000355370	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.942	0.988
DRD2	GRIN2B	1854237	1846639	ENSP00000354859	ENSP00000279593	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.551	0.551
AR	FKBP5	1856164	1852076	ENSP00000363822	ENSP00000338160	0.000	0.000	0.000	0.000	0.000	0.761	0.000	0.909	0.977
OXER1	GRM3	1856912	1854350	ENSP00000367930	ENSP00000355316	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CHRNB1	CHRNE	1848622	1847438	ENSP00000304290	ENSP00000293780	0.000	0.000	0.000	0.891	0.000	0.000	0.720	0.758	0.742
NEUROD1	NTRK2	1847535	1846523	ENSP00000295108	ENSP00000277120	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.407	0.407
CNTF	NPY	1854361	1843611	ENSP00000355370	ENSP00000242152	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.502	0.502
MAOA	HTR2C	1852356	1846478	ENSP00000340684	ENSP00000276198	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.580	0.580
