#node1	node2	node1_string_id	node2_string_id	node1_external_id	node2_external_id	neighborhood	fusion	cooccurence	homology	coexpression	experimental	knowledge	textmining	combined_score
NTS	GHRH	1844400	1843462	ENSP00000256010	ENSP00000237527	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.509	0.509
MAOA	PNMT	1852356	1846103	ENSP00000340684	ENSP00000269582	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.414	0.938
GABRQ	GABRB2	1855216	1846395	ENSP00000359329	ENSP00000274547	0.000	0.000	0.000	0.905	0.000	0.000	0.540	0.453	0.558
PLCB4	GRM5	1851676	1848814	ENSP00000334105	ENSP00000306138	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.255	0.922
GAD1	GABRP	1853649	1845718	ENSP00000350928	ENSP00000265294	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.481	0.481
CNR1	GRIN2B	1855040	1846639	ENSP00000358511	ENSP00000279593	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.434	0.434
HTR2B	GNRH2	1844597	1843789	ENSP00000258400	ENSP00000245983	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GRM5	NTS	1848814	1844400	ENSP00000306138	ENSP00000256010	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.342	0.931
SLC1A2	SLC6A3	1846562	1846148	ENSP00000278379	ENSP00000270349	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.515	0.515
GRPR	AGT	1857195	1854424	ENSP00000369643	ENSP00000355627	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GRPR	TRH	1857195	1848532	ENSP00000369643	ENSP00000303452	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.324	0.929
RELN	GRIN2B	1859645	1846639	ENSP00000392423	ENSP00000279593	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.471	0.944
GRM3	PENK	1854350	1850625	ENSP00000355316	ENSP00000324248	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.191	0.915
DLG3	SYN1	1856101	1847658	ENSP00000363480	ENSP00000295987	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.465	0.465
TRH	CRH	1848532	1846502	ENSP00000303452	ENSP00000276571	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.824	0.824
CNR1	BDKRB2	1855040	1848988	ENSP00000358511	ENSP00000307713	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.111	0.907
CNTNAP2	CNTN6	1854217	1852517	ENSP00000354778	ENSP00000341882	0.000	0.000	0.000	0.000	0.144	0.000	0.000	0.763	0.789
GABRG1	GLRB	1847575	1845545	ENSP00000295452	ENSP00000264428	0.000	0.000	0.000	0.791	0.000	0.000	0.540	0.349	0.570
TSPO	GRIA4	1851096	1846800	ENSP00000328973	ENSP00000282499	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.416	0.416
CCKAR	HTR2B	1847590	1844597	ENSP00000295589	ENSP00000258400	0.000	0.000	0.000	0.670	0.000	0.000	0.900	0.129	0.903
AGT	RGS2	1854424	1843426	ENSP00000355627	ENSP00000235382	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.814	0.980
NPY5R	HTR1E	1852206	1848996	ENSP00000339377	ENSP00000307766	0.000	0.000	0.000	0.636	0.000	0.000	0.900	0.000	0.900
CNR1	RGS7	1855040	1854398	ENSP00000358511	ENSP00000355523	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.102	0.906
PIK3CG	EGFR	1853801	1846445	ENSP00000352121	ENSP00000275493	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.656	0.928
BDNF	NPS	1861075	1858560	ENSP00000414303	ENSP00000381105	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.722	0.722
AKR1C3	AR	1857244	1856164	ENSP00000369927	ENSP00000363822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.889	0.889
GRIK3	GRM3	1855828	1854350	ENSP00000362183	ENSP00000355316	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.538	0.538
NTF4	NTRK2	1848289	1846523	ENSP00000301411	ENSP00000277120	0.000	0.000	0.000	0.000	0.000	0.993	0.900	0.973	0.999
GABRA2	GLRA3	1853367	1846360	ENSP00000348897	ENSP00000274093	0.000	0.000	0.000	0.855	0.000	0.000	0.540	0.443	0.567
CHRNB4	SLC17A7	1844985	1842841	ENSP00000261751	ENSP00000221485	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.418	0.418
PLCB4	GRP	1851676	1844471	ENSP00000334105	ENSP00000256857	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GABRA2	GLRA2	1853367	1842690	ENSP00000348897	ENSP00000218075	0.000	0.000	0.000	0.861	0.000	0.000	0.540	0.400	0.563
UBE3A	AR	1858549	1856164	ENSP00000381045	ENSP00000363822	0.000	0.000	0.000	0.000	0.000	0.808	0.000	0.418	0.883
GALR1	GALR3	1848096	1843944	ENSP00000299727	ENSP00000249041	0.000	0.000	0.000	0.871	0.000	0.000	0.900	0.939	0.912
ADRA1A	GNRHR	1857247	1843089	ENSP00000369960	ENSP00000226413	0.000	0.000	0.000	0.635	0.000	0.000	0.900	0.053	0.900
ADRB1	GNB3	1854995	1843188	ENSP00000358301	ENSP00000229264	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.509	0.509
SLC1A1	SLC6A4	1845121	1844969	ENSP00000262352	ENSP00000261707	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.517	0.517
CCKAR	GNRH2	1847590	1843789	ENSP00000295589	ENSP00000245983	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ADORA2A	PENK	1851902	1850625	ENSP00000336630	ENSP00000324248	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.423	0.422
DRD3	SSTR1	1857726	1845937	ENSP00000373169	ENSP00000267377	0.000	0.000	0.000	0.636	0.000	0.000	0.900	0.102	0.902
DLG1	CRIPT	1852968	1843506	ENSP00000345731	ENSP00000238892	0.000	0.000	0.000	0.000	0.000	0.564	0.000	0.638	0.835
ACHE	PNMT	1848506	1846103	ENSP00000303211	ENSP00000269582	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.405	0.405
DRD1	GABBR2	1850948	1844694	ENSP00000327652	ENSP00000259455	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.403	0.403
NPPA	GNB3	1856505	1843188	ENSP00000365663	ENSP00000229264	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.409	0.408
DBH	COMT	1858060	1854135	ENSP00000376776	ENSP00000354511	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.648	0.963
SLC1A2	SLC17A6	1846562	1845295	ENSP00000278379	ENSP00000263160	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.527	0.527
AGTR1	KNG1	1846323	1845668	ENSP00000273430	ENSP00000265023	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.723	0.971
DRD2	HTR1E	1854237	1848996	ENSP00000354859	ENSP00000307766	0.000	0.000	0.000	0.706	0.000	0.000	0.900	0.305	0.908
BDNF	CRH	1861075	1846502	ENSP00000414303	ENSP00000276571	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.913	0.913
TAC1	PNMT	1850311	1846103	ENSP00000321106	ENSP00000269582	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.416	0.416
NPSR1	ADORA2B	1853905	1848647	ENSP00000352839	ENSP00000304501	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.070	0.903
GABRA3	GLRA3	1855218	1846360	ENSP00000359334	ENSP00000274093	0.000	0.000	0.000	0.848	0.000	0.000	0.540	0.377	0.564
PMCH	NPY	1851448	1843611	ENSP00000332225	ENSP00000242152	0.000	0.000	0.000	0.000	0.000	0.576	0.900	0.561	0.979
AVPR1A	GHSR	1848027	1843590	ENSP00000299178	ENSP00000241256	0.000	0.000	0.000	0.643	0.000	0.000	0.900	0.146	0.903
SSTR3	OPRK1	1851219	1845773	ENSP00000330138	ENSP00000265572	0.000	0.000	0.000	0.805	0.000	0.000	0.900	0.089	0.900
GRM3	GAD1	1854350	1853649	ENSP00000355316	ENSP00000350928	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.488	0.488
CALCB	DRD5	1853002	1848813	ENSP00000346017	ENSP00000306129	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
DRD2	CHRM2	1854237	1850196	ENSP00000354859	ENSP00000319984	0.000	0.000	0.000	0.717	0.000	0.000	0.900	0.434	0.911
GABRQ	GLRA3	1855216	1846360	ENSP00000359329	ENSP00000274093	0.000	0.000	0.000	0.839	0.000	0.000	0.540	0.000	0.540
GRM4	PENK	1856056	1850625	ENSP00000363296	ENSP00000324248	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.217	0.918
HTR1B	HTR1D	1855143	1849640	ENSP00000358963	ENSP00000313661	0.000	0.000	0.000	0.970	0.000	0.570	0.900	0.940	0.956
SSTR1	GHRH	1845937	1843462	ENSP00000267377	ENSP00000237527	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.499
TRHR	OXT	1849230	1842661	ENSP00000309818	ENSP00000217386	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.393	0.936
AVP	CRH	1857196	1846502	ENSP00000369647	ENSP00000276571	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.974	0.997
SYN1	GAD2	1847658	1844680	ENSP00000295987	ENSP00000259271	0.000	0.000	0.000	0.000	0.071	0.000	0.000	0.444	0.461
ADORA3	ADORA1	1855085	1849083	ENSP00000358730	ENSP00000308549	0.000	0.000	0.000	0.751	0.000	0.000	0.900	0.858	0.921
GHRHR	GNRH2	1850214	1843789	ENSP00000320180	ENSP00000245983	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.418	0.418
DRD5	POMC	1848813	1845600	ENSP00000306129	ENSP00000264708	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.197	0.916
SERPINA6	LEP	1852633	1849557	ENSP00000342850	ENSP00000312652	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.420	0.420
GRM5	GNRH1	1848814	1846491	ENSP00000306138	ENSP00000276414	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
DLG3	NOS2	1856101	1850906	ENSP00000363480	ENSP00000327251	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.444	0.444
DLG2	PICK1	1856435	1853444	ENSP00000365272	ENSP00000349465	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.700
ADRA1D	CCKBR	1857034	1851860	ENSP00000368766	ENSP00000335544	0.000	0.000	0.000	0.668	0.000	0.000	0.900	0.000	0.900
NPSR1	TRH	1853905	1848532	ENSP00000352839	ENSP00000303452	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CRH	POMC	1846502	1845600	ENSP00000276571	ENSP00000264708	0.000	0.000	0.000	0.000	0.080	0.000	0.900	0.988	0.998
ACHE	PON1	1848506	1842913	ENSP00000303211	ENSP00000222381	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.567	0.567
PRL	POMC	1848376	1845600	ENSP00000302150	ENSP00000264708	0.000	0.000	0.000	0.000	0.096	0.000	0.000	0.874	0.881
ANO2	GLRA2	1849678	1842690	ENSP00000314048	ENSP00000218075	0.000	0.000	0.000	0.000	0.000	0.000	0.540	0.000	0.540
AR	SST	1856164	1847077	ENSP00000363822	ENSP00000287641	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.419	0.418
TSPO	NTRK2	1851096	1846523	ENSP00000328973	ENSP00000277120	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.649	0.649
PRKCA	SNAP25	1860737	1844344	ENSP00000408695	ENSP00000254976	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.053	0.581
DLG1	GRM6	1852968	1843281	ENSP00000345731	ENSP00000231188	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.684	0.684
AGT	AVPR2	1854424	1852070	ENSP00000355627	ENSP00000338072	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.804	0.804
GALR2	HTR5A	1851174	1847093	ENSP00000329684	ENSP00000287907	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.168	0.913
RAPGEF4	NPPA	1858455	1856505	ENSP00000380271	ENSP00000365663	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.624	0.624
GRPR	GHSR	1857195	1843590	ENSP00000369643	ENSP00000241256	0.000	0.000	0.000	0.692	0.000	0.000	0.900	0.192	0.904
COMT	DTNBP1	1854135	1852490	ENSP00000354511	ENSP00000341680	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.647	0.647
CNTF	TSPO	1854361	1851096	ENSP00000355370	ENSP00000328973	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.902	0.902
HTR1E	KNG1	1848996	1845668	ENSP00000307766	ENSP00000265023	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.115	0.907
NPY1R	PDYN	1854180	1842657	ENSP00000354652	ENSP00000217305	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.348	0.932
HTR1A	POMC	1849859	1845600	ENSP00000316244	ENSP00000264708	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.700	0.968
SSTR2	SSTR3	1853555	1851219	ENSP00000350198	ENSP00000330138	0.000	0.000	0.000	0.942	0.000	0.576	0.900	0.901	0.958
DRD1	GRIA3	1850948	1845529	ENSP00000327652	ENSP00000264357	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.535	0.536
VIP	HTR3A	1854549	1853212	ENSP00000356213	ENSP00000347754	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.538	0.538
GRM5	GABRB3	1848814	1848038	ENSP00000306138	ENSP00000299267	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.402	0.402
TPH2	SLC6A3	1851106	1846148	ENSP00000329093	ENSP00000270349	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.456	0.456
GRM2	SLC1A6	1858262	1842859	ENSP00000378492	ENSP00000221742	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.504	0.505
CHRNA2	CHRNA1	1859010	1844839	ENSP00000385026	ENSP00000261007	0.000	0.000	0.000	0.924	0.000	0.000	0.540	0.522	0.557
NPSR1	TAC3	1853905	1848140	ENSP00000352839	ENSP00000300108	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ADRA1D	GNRH1	1857034	1846491	ENSP00000368766	ENSP00000276414	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
VIP	VIPR1	1854549	1850905	ENSP00000356213	ENSP00000327246	0.000	0.000	0.000	0.000	0.000	0.778	0.900	0.973	0.999
MAOA	HTR1A	1852356	1849859	ENSP00000340684	ENSP00000316244	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.720	0.720
COMT	POMC	1854135	1845600	ENSP00000354511	ENSP00000264708	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.407	0.407
SST	EGFR	1847077	1846445	ENSP00000287641	ENSP00000275493	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.507	0.507
OPRM1	GALR3	1859815	1843944	ENSP00000394624	ENSP00000249041	0.000	0.000	0.000	0.754	0.000	0.000	0.900	0.000	0.900
CHRNA5	CHRNA6	1848079	1846490	ENSP00000299565	ENSP00000276410	0.000	0.000	0.000	0.939	0.000	0.101	0.720	0.836	0.750
NPR1	PDE4B	1854849	1851429	ENSP00000357669	ENSP00000332116	0.000	0.000	0.000	0.000	0.136	0.297	0.000	0.361	0.577
NPS	HTR1A	1858560	1849859	ENSP00000381105	ENSP00000316244	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.581	0.581
ACTN2	ACE	1854402	1847260	ENSP00000355537	ENSP00000290866	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.504	0.504
GABRB3	GABRB2	1848038	1846395	ENSP00000299267	ENSP00000274547	0.000	0.000	0.000	0.982	0.000	0.000	0.900	0.169	0.900
DDC	SLC6A2	1853612	1842772	ENSP00000350616	ENSP00000219833	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.448	0.448
CNR1	HTR1D	1855040	1849640	ENSP00000358511	ENSP00000313661	0.000	0.000	0.000	0.658	0.000	0.000	0.900	0.288	0.908
CCKBR	ADRA1B	1851860	1848870	ENSP00000335544	ENSP00000306662	0.000	0.000	0.000	0.663	0.000	0.000	0.900	0.000	0.900
DBH	DRD3	1858060	1857726	ENSP00000376776	ENSP00000373169	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.411	0.411
GABRE	GLRB	1855222	1845545	ENSP00000359353	ENSP00000264428	0.000	0.000	0.000	0.750	0.000	0.000	0.540	0.384	0.581
GRM4	RGS7	1856056	1854398	ENSP00000363296	ENSP00000355523	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.084	0.904
SLC6A9	SLC1A4	1854035	1843391	ENSP00000353791	ENSP00000234256	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.515	0.515
KNG1	GNRHR	1845668	1843089	ENSP00000265023	ENSP00000226413	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.266	0.923
TACR2	TAC3	1855880	1848140	ENSP00000362403	ENSP00000300108	0.000	0.000	0.000	0.000	0.000	0.812	0.900	0.539	0.990
NPS	TAC1	1858560	1850311	ENSP00000381105	ENSP00000321106	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.943	0.994
ADORA1	NPY	1849083	1843611	ENSP00000308549	ENSP00000242152	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.358	0.933
NSF	GRIP1	1858589	1858557	ENSP00000381293	ENSP00000381098	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.465	0.944
IL10	NPS	1860958	1858560	ENSP00000412237	ENSP00000381105	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.459	0.459
CALCB	ADRB2	1853002	1848724	ENSP00000346017	ENSP00000305372	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
NPS	HTR2B	1858560	1844597	ENSP00000381105	ENSP00000258400	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.250	0.921
NTSR1	NTSR2	1855276	1848558	ENSP00000359532	ENSP00000303686	0.000	0.000	0.000	0.896	0.000	0.000	0.900	0.821	0.908
HTR3A	TACR1	1853212	1848544	ENSP00000347754	ENSP00000303522	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.404	0.404
VIP	ADORA2B	1854549	1848647	ENSP00000356213	ENSP00000304501	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.111	0.907
GABRR2	GABRA6	1859084	1846394	ENSP00000386029	ENSP00000274545	0.000	0.000	0.000	0.856	0.000	0.000	0.540	0.697	0.585
DRD2	GRM7	1854237	1853578	ENSP00000354859	ENSP00000350348	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.284	0.925
DRD2	CHRNA5	1854237	1848079	ENSP00000354859	ENSP00000299565	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.459	0.459
TAC1	ACHE	1850311	1848506	ENSP00000321106	ENSP00000303211	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.708	0.708
PRKCA	PIK3CG	1860737	1853801	ENSP00000408695	ENSP00000352121	0.000	0.000	0.000	0.000	0.000	0.251	0.000	0.343	0.487
PMCH	BDKRB2	1851448	1848988	ENSP00000332225	ENSP00000307713	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
AGTR1	RGS2	1846323	1843426	ENSP00000273430	ENSP00000235382	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.264	0.923
DLG2	GRIA3	1856435	1845529	ENSP00000365272	ENSP00000264357	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.540	0.540
CHRNG	CHRNB1	1857827	1848622	ENSP00000374145	ENSP00000304290	0.000	0.000	0.000	0.901	0.000	0.000	0.900	0.696	0.906
CNTF	NTRK3	1854361	1854089	ENSP00000355370	ENSP00000354207	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.566	0.566
GNRH1	NTS	1846491	1844400	ENSP00000276414	ENSP00000256010	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.330	0.930
AGT	BDKRB1	1854424	1842613	ENSP00000355627	ENSP00000216629	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.811	0.980
CHRM5	TAC3	1857636	1848140	ENSP00000372750	ENSP00000300108	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
NTSR1	GNRHR	1855276	1843089	ENSP00000359532	ENSP00000226413	0.000	0.000	0.000	0.638	0.000	0.000	0.900	0.092	0.901
CHRNA2	CHRNB3	1859010	1847198	ENSP00000385026	ENSP00000289957	0.000	0.000	0.000	0.955	0.000	0.101	0.720	0.602	0.744
DRD2	NCAM1	1854237	1850053	ENSP00000354859	ENSP00000318472	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.828	0.828
KNG1	ESR1	1845668	1842435	ENSP00000265023	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.407	0.407
DRD3	SSTR3	1857726	1851219	ENSP00000373169	ENSP00000330138	0.000	0.000	0.000	0.623	0.000	0.000	0.900	0.000	0.900
TAC1	HTR1A	1850311	1849859	ENSP00000321106	ENSP00000316244	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.580	0.580
HCRTR1	TRHR	1855973	1849230	ENSP00000362810	ENSP00000309818	0.000	0.000	0.000	0.713	0.000	0.000	0.900	0.070	0.900
IL10	IL19	1860958	1852647	ENSP00000412237	ENSP00000343000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.899	0.899
PRKCA	CREB1	1860737	1859295	ENSP00000408695	ENSP00000387699	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.326	0.859
GABRQ	GABRB1	1855216	1847577	ENSP00000359329	ENSP00000295454	0.000	0.000	0.000	0.913	0.000	0.000	0.540	0.619	0.564
PLCD1	PLCD4	1861836	1859361	ENSP00000430344	ENSP00000388631	0.000	0.000	0.000	0.939	0.000	0.000	0.900	0.758	0.904
ATP10A	GABRB2	1853426	1846395	ENSP00000349325	ENSP00000274547	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.569	0.569
GABRG2	GABRR2	1860865	1859084	ENSP00000410732	ENSP00000386029	0.000	0.000	0.000	0.804	0.000	0.000	0.540	0.608	0.593
COMT	HTR2C	1854135	1846478	ENSP00000354511	ENSP00000276198	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.499
GRM2	NPY1R	1858262	1854180	ENSP00000378492	ENSP00000354652	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.112	0.907
ADORA3	RGS7	1855085	1854398	ENSP00000358730	ENSP00000355523	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GRM3	SSTR2	1854350	1853555	ENSP00000355316	ENSP00000350198	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.140	0.910
IL19	CNTFR	1852647	1843624	ENSP00000343000	ENSP00000242338	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.000	0.800
DRD2	OPRK1	1854237	1845773	ENSP00000354859	ENSP00000265572	0.000	0.000	0.000	0.645	0.000	0.000	0.900	0.405	0.913
CRH	NTS	1846502	1844400	ENSP00000276571	ENSP00000256010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.725	0.725
VIP	VIPR2	1854549	1845082	ENSP00000356213	ENSP00000262178	0.000	0.000	0.000	0.000	0.000	0.576	0.900	0.974	0.998
ADRB1	CALCA	1854995	1851388	ENSP00000358301	ENSP00000331746	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
PLCB4	KNG1	1851676	1845668	ENSP00000334105	ENSP00000265023	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GRP	GHRH	1844471	1843462	ENSP00000256857	ENSP00000237527	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.581	0.581
PRL	GNRHR	1848376	1843089	ENSP00000302150	ENSP00000226413	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.499
GRIA1	PDYN	1846982	1842657	ENSP00000285900	ENSP00000217305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.503	0.503
CHAT	GAL	1851961	1845782	ENSP00000337103	ENSP00000265643	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.646	0.646
VIP	LEP	1854549	1849557	ENSP00000356213	ENSP00000312652	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.480	0.480
DRD1	SLC6A2	1850948	1842772	ENSP00000327652	ENSP00000219833	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.553	0.554
TSPO	NOS2	1851096	1850906	ENSP00000328973	ENSP00000327251	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.459	0.459
SSTR4	GALR3	1844347	1843944	ENSP00000255008	ENSP00000249041	0.000	0.000	0.000	0.759	0.000	0.000	0.900	0.145	0.902
HTR3A	SLC6A4	1853212	1844969	ENSP00000347754	ENSP00000261707	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.700
SHBG	GHRH	1857224	1843462	ENSP00000369816	ENSP00000237527	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.413	0.412
L1CAM	CHRNB2	1855168	1854806	ENSP00000359074	ENSP00000357461	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.438	0.438
GRM2	HTR2A	1858262	1856916	ENSP00000378492	ENSP00000367959	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.668	0.853
AVP	GRP	1857196	1844471	ENSP00000369647	ENSP00000256857	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.583	0.956
HTR4	VIPR1	1854053	1850905	ENSP00000353915	ENSP00000327246	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.181	0.914
UBE3A	ESR1	1858549	1842435	ENSP00000381045	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.915	0.000	0.421	0.948
SSTR2	GRP	1853555	1844471	ENSP00000350198	ENSP00000256857	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.472	0.472
ADRA1D	OXT	1857034	1842661	ENSP00000368766	ENSP00000217386	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.063	0.902
NOS1	GRIN2A	1852004	1851485	ENSP00000337459	ENSP00000332549	0.000	0.000	0.000	0.000	0.000	0.587	0.800	0.775	0.979
RGS7	ADRA2A	1854398	1846654	ENSP00000355523	ENSP00000280155	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.072	0.903
T	ESR1	1847809	1842435	ENSP00000296946	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.765	0.765
VIP	SST	1854549	1847077	ENSP00000356213	ENSP00000287641	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.876	0.876
GNRH1	GHRH	1846491	1843462	ENSP00000276414	ENSP00000237527	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.725	0.725
ATP10A	ASIC1	1853426	1843144	ENSP00000349325	ENSP00000228468	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.484	0.483
GRM2	SLC1A1	1858262	1845121	ENSP00000378492	ENSP00000262352	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.533	0.533
CNR1	GALR2	1855040	1851174	ENSP00000358511	ENSP00000329684	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.061	0.902
CNR1	COMT	1855040	1854135	ENSP00000358511	ENSP00000354511	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.416	0.416
ADRA1A	ADRA1B	1857247	1848870	ENSP00000369960	ENSP00000306662	0.000	0.000	0.000	0.946	0.000	0.570	0.900	0.904	0.957
