#node1	node2	node1_string_id	node2_string_id	node1_external_id	node2_external_id	neighborhood	fusion	cooccurence	homology	coexpression	experimental	knowledge	textmining	combined_score
BHLHE40	BHLHE41	1844442	1843637	ENSP00000256495	ENSP00000242728	0.000	0.000	0.000	0.858	0.122	0.812	0.000	0.949	0.851
HTR3A	CHAT	1853212	1851961	ENSP00000347754	ENSP00000337103	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.485	0.485
ADCY5	AVP	1861410	1857196	ENSP00000419361	ENSP00000369647	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.187	0.915
ADCY2	ADCY6	1852643	1849417	ENSP00000342952	ENSP00000311405	0.000	0.000	0.000	0.879	0.000	0.149	0.900	0.901	0.920
ADCY2	ADRB2	1852643	1848724	ENSP00000342952	ENSP00000305372	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.064	0.902
DRD3	AGT	1857726	1854424	ENSP00000373169	ENSP00000355627	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.111	0.907
DBH	DRD3	1858060	1857726	ENSP00000376776	ENSP00000373169	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.411	0.411
GABRG2	GAD1	1860865	1853649	ENSP00000410732	ENSP00000350928	0.000	0.000	0.000	0.000	0.073	0.000	0.000	0.547	0.562
ADRB1	ADCY3	1854995	1844803	ENSP00000358301	ENSP00000260600	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.064	0.902
ADRB3	ADCY7	1852741	1844281	ENSP00000343782	ENSP00000254235	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.089	0.905
ADRA2C	HTR1B	1859088	1855143	ENSP00000386069	ENSP00000358963	0.000	0.000	0.000	0.837	0.000	0.000	0.900	0.255	0.903
GNAS	ADORA2A	1855402	1851902	ENSP00000360141	ENSP00000336630	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.180	0.914
GABRB3	GABRA6	1848038	1846394	ENSP00000299267	ENSP00000274545	0.000	0.000	0.000	0.863	0.000	0.073	0.900	0.582	0.910
CRH	GAL	1846502	1845782	ENSP00000276571	ENSP00000265643	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.720	0.720
AVP	ESR1	1857196	1842435	ENSP00000369647	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.472	0.472
GRM3	ADRA2A	1854350	1846654	ENSP00000355316	ENSP00000280155	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.107	0.906
ADCYAP1	ADCY3	1860929	1844803	ENSP00000411658	ENSP00000260600	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.046	0.900
GCH1	ADCY4	1858303	1849496	ENSP00000378890	ENSP00000312126	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.092	0.810
HTR1B	AGT	1855143	1854424	ENSP00000358963	ENSP00000355627	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.041	0.900
ADRB2	ADCY9	1848724	1847461	ENSP00000305372	ENSP00000294016	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.624	0.960
DRD3	CHRM2	1857726	1850196	ENSP00000373169	ENSP00000319984	0.000	0.000	0.000	0.710	0.000	0.000	0.900	0.324	0.908
DPP4	ACE	1854025	1847260	ENSP00000353731	ENSP00000290866	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.560	0.560
GSK3B	APOE	1850681	1844127	ENSP00000324806	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.415	0.414
BCL2	EGR1	1851168	1843543	ENSP00000329623	ENSP00000239938	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.905	0.905
ADCY9	HTR5A	1847461	1847093	ENSP00000294016	ENSP00000287907	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.078	0.903
CCK	AVPR1A	1851885	1848027	ENSP00000335657	ENSP00000299178	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.119	0.908
GABRA3	GABRP	1855218	1845718	ENSP00000359334	ENSP00000265294	0.000	0.000	0.000	0.839	0.000	0.000	0.540	0.553	0.579
GRID1	GRIA2	1851221	1845544	ENSP00000330148	ENSP00000264426	0.000	0.000	0.000	0.769	0.000	0.102	0.540	0.342	0.600
HSPA1B	HTT	1856350	1853139	ENSP00000364801	ENSP00000347184	0.000	0.000	0.000	0.000	0.000	0.157	0.000	0.635	0.679
DRD3	ADRA2A	1857726	1846654	ENSP00000373169	ENSP00000280155	0.000	0.000	0.000	0.825	0.000	0.000	0.900	0.361	0.905
GRIN2B	AKT1	1846639	1846136	ENSP00000279593	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.482	0.483
CALCA	GAL	1851388	1845782	ENSP00000331746	ENSP00000265643	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.549	0.549
CSNK1E	APC	1853917	1844508	ENSP00000352929	ENSP00000257430	0.000	0.000	0.000	0.000	0.000	0.972	0.900	0.173	0.997
CREB1	CAT	1859295	1843587	ENSP00000387699	ENSP00000241052	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.427	0.427
IRS1	AKT1	1848682	1846136	ENSP00000304895	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.992	0.996
COMT	DRD1	1854135	1850948	ENSP00000354511	ENSP00000327652	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.581	0.581
AKT1	ESR1	1846136	1842435	ENSP00000270202	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.576	0.900	0.960	0.998
GNAS	GRM1	1855402	1846816	ENSP00000360141	ENSP00000282753	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.076	0.807
IL1B	IL1RN	1845335	1844670	ENSP00000263341	ENSP00000259206	0.000	0.000	0.000	0.693	0.000	0.000	0.900	0.870	0.926
APOE	IL2	1844127	1843096	ENSP00000252486	ENSP00000226730	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.407	0.407
CLOCK	CRY1	1849105	1842155	ENSP00000308741	ENSP00000008527	0.000	0.000	0.000	0.000	0.000	0.363	0.900	0.897	0.992
ADRB2	ADCY7	1848724	1844281	ENSP00000305372	ENSP00000254235	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.064	0.902
GRM2	ADCY1	1858262	1847854	ENSP00000378492	ENSP00000297323	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.090	0.905
CCK	FAAH	1851885	1843656	ENSP00000335657	ENSP00000243167	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.472	0.472
DRD3	ADCY1	1857726	1847854	ENSP00000373169	ENSP00000297323	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.041	0.900
CHL1	CDH17	1844445	1842198	ENSP00000256509	ENSP00000027335	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.597	0.597
CAT	ESR1	1843587	1842435	ENSP00000241052	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.408	0.408
AGT	GRM7	1854424	1853578	ENSP00000355627	ENSP00000350348	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ADRB2	ACE	1848724	1847260	ENSP00000305372	ENSP00000290866	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.470	0.470
CSNK1D	ELP3	1850645	1844429	ENSP00000324464	ENSP00000256398	0.000	0.000	0.000	0.000	0.066	0.671	0.000	0.126	0.707
ADRB3	ADCY2	1852741	1852643	ENSP00000343782	ENSP00000342952	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.064	0.902
GRM2	ADCY7	1858262	1844281	ENSP00000378492	ENSP00000254235	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.090	0.905
ADCY2	DRD4	1852643	1842327	ENSP00000342952	ENSP00000176183	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.056	0.901
GPX1	GSTM1	1860659	1849425	ENSP00000407375	ENSP00000311469	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.502	0.948
BMP7	ALK	1858342	1857789	ENSP00000379204	ENSP00000373700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.573	0.573
DRD2	CCR6	1854237	1852212	ENSP00000354859	ENSP00000339393	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.063	0.902
CCR6	ADCY1	1852212	1847854	ENSP00000339393	ENSP00000297323	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
COMT	CYP1A2	1854135	1852534	ENSP00000354511	ENSP00000342007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.563	0.563
BCL2	CTSD	1851168	1843439	ENSP00000329623	ENSP00000236671	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.581	0.581
GSK3B	IRS1	1850681	1848682	ENSP00000324806	ENSP00000304895	0.000	0.000	0.000	0.000	0.000	0.104	0.000	0.956	0.959
CHRNB4	CHL1	1844985	1844445	ENSP00000261751	ENSP00000256509	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.441	0.441
ADORA2A	GRM1	1851902	1846816	ENSP00000336630	ENSP00000282753	0.000	0.000	0.000	0.000	0.000	0.105	0.000	0.433	0.471
DBH	DRD4	1858060	1842327	ENSP00000376776	ENSP00000176183	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.580	0.580
HTR2A	CYP2D6	1856916	1854039	ENSP00000367959	ENSP00000353820	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.531	0.531
DRD3	GRM3	1857726	1854350	ENSP00000373169	ENSP00000355316	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.338	0.931
IL6	CCL2	1844631	1843055	ENSP00000258743	ENSP00000225831	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.962	0.962
DRD1	ADCY3	1850948	1844803	ENSP00000327652	ENSP00000260600	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.221	0.918
EGR1	ESR1	1843543	1842435	ENSP00000239938	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.074	0.000	0.534	0.550
GRIN2B	GRIA2	1846639	1845544	ENSP00000279593	ENSP00000264426	0.000	0.000	0.000	0.654	0.000	0.099	0.720	0.976	0.825
GRIP1	GRIA4	1858557	1846800	ENSP00000381098	ENSP00000282499	0.000	0.000	0.000	0.000	0.000	0.551	0.000	0.609	0.817
GNB1L	DGCR8	1851330	1845307	ENSP00000331313	ENSP00000263209	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.700
ADRB3	DRD1	1852741	1850948	ENSP00000343782	ENSP00000327652	0.000	0.000	0.000	0.809	0.000	0.000	0.900	0.198	0.903
DRD2	DRD4	1854237	1842327	ENSP00000354859	ENSP00000176183	0.000	0.000	0.000	0.875	0.000	0.000	0.900	0.976	0.912
FKBP5	GAD2	1852076	1844680	ENSP00000338160	ENSP00000259271	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.430
IL18	IL6	1846668	1844631	ENSP00000280357	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.942	0.942
IL18	CCL2	1846668	1843055	ENSP00000280357	ENSP00000225831	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.538	0.538
CRHR2	CALCA	1852388	1851388	ENSP00000340943	ENSP00000331746	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.180	0.914
ADCY5	ADRA2C	1861410	1859088	ENSP00000419361	ENSP00000386069	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
IDO1	CCBL2	1861841	1844797	ENSP00000430505	ENSP00000260508	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.422	0.422
IL28B	IL28RA	1860754	1850964	ENSP00000409000	ENSP00000327824	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.771	0.952
ARRB1	GNAS	1860799	1855402	ENSP00000409581	ENSP00000360141	0.000	0.000	0.000	0.000	0.000	0.576	0.900	0.241	0.965
ADRB3	ADCY6	1852741	1849417	ENSP00000343782	ENSP00000311405	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.092	0.905
DRD2	ADCY8	1854237	1847008	ENSP00000354859	ENSP00000286355	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.099	0.906
GSK3B	FZD3	1850681	1843549	ENSP00000324806	ENSP00000240093	0.000	0.000	0.000	0.000	0.000	0.220	0.000	0.517	0.607
CSNK1E	DVL2	1853917	1842132	ENSP00000352929	ENSP00000005340	0.000	0.000	0.000	0.000	0.000	0.609	0.900	0.771	0.990
FGFR2	FGF2	1860837	1845559	ENSP00000410294	ENSP00000264498	0.000	0.000	0.000	0.000	0.000	0.962	0.800	0.980	0.999
IL10	BCL2	1860958	1851168	ENSP00000412237	ENSP00000329623	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.923	0.923
CYP2C19	CYP2D6	1855462	1854039	ENSP00000360372	ENSP00000353820	0.000	0.000	0.527	0.899	0.000	0.000	0.900	0.943	0.914
BCL2	CREBBP	1851168	1845124	ENSP00000329623	ENSP00000262367	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.533	0.951
AVPR1B	AGT	1854521	1854424	ENSP00000356094	ENSP00000355627	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.598	0.598
ADCY5	ADORA1	1861410	1849083	ENSP00000419361	ENSP00000308549	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.130	0.909
GABRD	GABRA2	1856897	1853367	ENSP00000367848	ENSP00000348897	0.000	0.000	0.000	0.828	0.000	0.000	0.540	0.480	0.576
CREB1	ADORA2A	1859295	1851902	ENSP00000387699	ENSP00000336630	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.879	0.879
GPRIN2	CPLX2	1856093	1853863	ENSP00000363433	ENSP00000352544	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.472	0.472
HP	SERPINA1	1853269	1853254	ENSP00000348170	ENSP00000348068	0.083	0.000	0.000	0.000	0.106	0.000	0.000	0.824	0.843
BDNF	HTR6	1861075	1847186	ENSP00000414303	ENSP00000289753	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.407	0.407
ADCY8	ADRA2A	1847008	1846654	ENSP00000286355	ENSP00000280155	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.046	0.900
ABCB1	EGR1	1845794	1843543	ENSP00000265724	ENSP00000239938	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.837	0.838
BDNF	HTR3A	1861075	1853212	ENSP00000414303	ENSP00000347754	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.408	0.408
BDNF	CREB1	1861075	1859295	ENSP00000414303	ENSP00000387699	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.979	0.979
COMT	ESR1	1854135	1842435	ENSP00000354511	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.586	0.586
GPX1	CAT	1860659	1843587	ENSP00000407375	ENSP00000241052	0.000	0.000	0.000	0.000	0.141	0.000	0.000	0.907	0.916
BDNF	EGFR	1861075	1846445	ENSP00000414303	ENSP00000275493	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.480	0.480
IL11	FGF2	1845567	1845559	ENSP00000264563	ENSP00000264498	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.407	0.407
ADRB1	ADCY4	1854995	1849496	ENSP00000358301	ENSP00000312126	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.139	0.910
APAF1	EGFR	1862487	1846445	ENSP00000448165	ENSP00000275493	0.000	0.000	0.000	0.000	0.000	0.102	0.000	0.407	0.444
GRM3	ADCY2	1854350	1852643	ENSP00000355316	ENSP00000342952	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.263	0.923
APOA4	APOE	1853595	1844127	ENSP00000350425	ENSP00000252486	0.000	0.000	0.000	0.670	0.093	0.000	0.900	0.727	0.927
DISC1	DRD2	1854415	1854237	ENSP00000355593	ENSP00000354859	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.415	0.414
IL1RN	IL6	1844670	1844631	ENSP00000259206	ENSP00000258743	0.000	0.000	0.000	0.000	0.065	0.000	0.000	0.503	0.515
CYP1A2	CYP2C9	1852534	1844814	ENSP00000342007	ENSP00000260682	0.000	0.000	0.527	0.784	0.000	0.000	0.900	0.944	0.929
CNP	GFAP	1858137	1844225	ENSP00000377470	ENSP00000253408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.439	0.439
HTR1D	ADCY8	1849640	1847008	ENSP00000313661	ENSP00000286355	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.056	0.901
AGT	EGR1	1854424	1843543	ENSP00000355627	ENSP00000239938	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.844	0.845
DPP4	CCK	1854025	1851885	ENSP00000353731	ENSP00000335657	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.507	0.507
ABCC1	BCL2	1858723	1851168	ENSP00000382342	ENSP00000329623	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.413	0.412
BCL2	GBA	1851168	1849713	ENSP00000329623	ENSP00000314508	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.502	0.502
ARNTL	AVP	1857849	1857196	ENSP00000374357	ENSP00000369647	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.396	0.937
IL10	EGFR	1860958	1846445	ENSP00000412237	ENSP00000275493	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.414	0.414
ADRB1	GNB3	1854995	1843188	ENSP00000358301	ENSP00000229264	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.509	0.509
CRY2	ARNTL2	1860621	1845873	ENSP00000406751	ENSP00000266503	0.000	0.000	0.000	0.000	0.077	0.363	0.000	0.767	0.851
GRM7	ADORA1	1853578	1849083	ENSP00000350348	ENSP00000308549	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.236	0.920
ADCY9	ADRA2A	1847461	1846654	ENSP00000294016	ENSP00000280155	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.088	0.904
GNAS	ADCY9	1855402	1847461	ENSP00000360141	ENSP00000294016	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.465	0.944
ADORA2A	ADCY6	1851902	1849417	ENSP00000336630	ENSP00000311405	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.188	0.915
GNB1L	GPR37	1851330	1848844	ENSP00000331313	ENSP00000306449	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.497	0.497
HTR1A	IL8	1849859	1848852	ENSP00000316244	ENSP00000306512	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.097	0.905
GRK5	ADRB3	1858049	1852741	ENSP00000376609	ENSP00000343782	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.084	0.808
BDNF	ESR1	1861075	1842435	ENSP00000414303	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.472	0.766
IL1RN	IFNG	1844670	1843180	ENSP00000259206	ENSP00000229135	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.499
FGFR2	AR	1860837	1856164	ENSP00000410294	ENSP00000363822	0.000	0.000	0.000	0.000	0.000	0.063	0.000	0.407	0.420
GRIK1	DRD1	1858771	1850948	ENSP00000382791	ENSP00000327652	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.536	0.536
GPBAR1	GNAS	1861760	1855402	ENSP00000428824	ENSP00000360141	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CCK	HTR2B	1851885	1844597	ENSP00000335657	ENSP00000258400	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.243	0.921
CSF2RB	CNTF	1858897	1854361	ENSP00000384053	ENSP00000355370	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.000	0.800
FASN	AKT1	1848653	1846136	ENSP00000304592	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.924	0.924
HTRA1	APOE	1854928	1844127	ENSP00000357980	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.100	0.000	0.394	0.431
HTR5A	ADRA2A	1847093	1846654	ENSP00000287907	ENSP00000280155	0.000	0.000	0.000	0.740	0.000	0.000	0.900	0.107	0.901
ADORA1	ADK	1849083	1847021	ENSP00000308549	ENSP00000286621	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.699	0.699
GRM7	CHRM2	1853578	1850196	ENSP00000350348	ENSP00000319984	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.248	0.921
GRIA1	AKT1	1846982	1846136	ENSP00000285900	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.405	0.405
CYP11B2	CAMK4	1850775	1846787	ENSP00000325822	ENSP00000282356	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.561	0.561
ADRB3	HTR6	1852741	1847186	ENSP00000343782	ENSP00000289753	0.000	0.000	0.000	0.794	0.000	0.000	0.900	0.000	0.900
IL8	ESR1	1848852	1842435	ENSP00000306512	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.499
CHAT	GAL	1851961	1845782	ENSP00000337103	ENSP00000265643	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.646	0.646
AVPR1A	CCKAR	1848027	1847590	ENSP00000299178	ENSP00000295589	0.000	0.000	0.000	0.662	0.000	0.000	0.900	0.152	0.903
HTR1B	COMT	1855143	1854135	ENSP00000358963	ENSP00000354511	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.417	0.416
ADCY9	ADCY8	1847461	1847008	ENSP00000294016	ENSP00000286355	0.000	0.000	0.000	0.644	0.000	0.000	0.900	0.922	0.932
GRM2	DRD3	1858262	1857726	ENSP00000378492	ENSP00000373169	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.249	0.921
GNAS	GNB3	1855402	1843188	ENSP00000360141	ENSP00000229264	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.444	0.444
BCL2	ABCB1	1851168	1845794	ENSP00000329623	ENSP00000265724	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.567	0.567
ADCY2	ADCY3	1852643	1844803	ENSP00000342952	ENSP00000260600	0.000	0.000	0.000	0.848	0.000	0.000	0.900	0.842	0.912
CRH	CRHBP	1846502	1846380	ENSP00000276571	ENSP00000274368	0.000	0.000	0.000	0.000	0.073	0.000	0.000	0.961	0.962
AVP	ADRB1	1857196	1854995	ENSP00000369647	ENSP00000358301	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CRHR2	ADCY4	1852388	1849496	ENSP00000340943	ENSP00000312126	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CRH	IL6	1846502	1844631	ENSP00000276571	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.923	0.923
AGT	BCR	1854424	1848539	ENSP00000355627	ENSP00000303507	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.787	0.788
ADRB2	HTR6	1848724	1847186	ENSP00000305372	ENSP00000289753	0.000	0.000	0.000	0.775	0.000	0.000	0.900	0.129	0.902
ADCY6	ADCY3	1849417	1844803	ENSP00000311405	ENSP00000260600	0.000	0.000	0.000	0.846	0.000	0.000	0.900	0.786	0.911
ADAMTS16	ENPEP	1846365	1845702	ENSP00000274181	ENSP00000265162	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.461	0.461
EIF2C1	FKBP5	1855852	1852076	ENSP00000362300	ENSP00000338160	0.000	0.000	0.000	0.000	0.000	0.601	0.000	0.077	0.616
AGT	IL6	1854424	1844631	ENSP00000355627	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.923	0.923
GABRQ	GRIN2A	1855216	1851485	ENSP00000359329	ENSP00000332549	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.464	0.464
AGT	GRM1	1854424	1846816	ENSP00000355627	ENSP00000282753	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
APAF1	HSPA1A	1862487	1856351	ENSP00000448165	ENSP00000364802	0.000	0.000	0.000	0.000	0.000	0.607	0.000	0.280	0.705
ITIH1	AMBP	1846309	1845697	ENSP00000273283	ENSP00000265132	0.000	0.000	0.000	0.000	0.113	0.000	0.000	0.961	0.964
CCK	IL6	1851885	1844631	ENSP00000335657	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.407	0.407
ARRB1	DRD2	1860799	1854237	ENSP00000409581	ENSP00000354859	0.000	0.000	0.000	0.000	0.000	0.093	0.000	0.444	0.474
CAT	IL2	1843587	1843096	ENSP00000241052	ENSP00000226730	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.450	0.450
GNAS	ADRB2	1855402	1848724	ENSP00000360141	ENSP00000305372	0.000	0.000	0.000	0.000	0.000	0.547	0.900	0.439	0.972
AKT1	ABCB1	1846136	1845794	ENSP00000270202	ENSP00000265724	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.483	0.483
AKT1	CHL1	1846136	1844445	ENSP00000270202	ENSP00000256509	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.415	0.415
CNR2	GRM7	1856124	1853578	ENSP00000363596	ENSP00000350348	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.131	0.909
ADCY5	DRD1	1861410	1850948	ENSP00000419361	ENSP00000327652	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.268	0.923
AXIN2	FZD3	1848431	1843549	ENSP00000302625	ENSP00000240093	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.563	0.563
ABCC1	CYP3A4	1858723	1852052	ENSP00000382342	ENSP00000337915	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.454	0.454
ADCY4	CAT	1849496	1843587	ENSP00000312126	ENSP00000241052	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.425	0.426
DRD2	AKT1	1854237	1846136	ENSP00000354859	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.855	0.855
BDNF	GRM3	1861075	1854350	ENSP00000414303	ENSP00000355316	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.499
HSPA1L	HTT	1856352	1853139	ENSP00000364805	ENSP00000347184	0.000	0.000	0.000	0.000	0.000	0.157	0.000	0.635	0.679
HTR1A	ADRA2A	1849859	1846654	ENSP00000316244	ENSP00000280155	0.000	0.000	0.000	0.823	0.000	0.000	0.900	0.413	0.906
IDO1	DDC	1861841	1853612	ENSP00000430505	ENSP00000350616	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.070	0.903
DRD1	ADM	1850948	1846549	ENSP00000327652	ENSP00000278175	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ADCYAP1	ADORA2A	1860929	1851902	ENSP00000411658	ENSP00000336630	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.054	0.901
ADCY4	CRH	1849496	1846502	ENSP00000312126	ENSP00000276571	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ADRA2C	ADCY1	1859088	1847854	ENSP00000386069	ENSP00000297323	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.053	0.901
GDNF	FGF2	1860755	1845559	ENSP00000409007	ENSP00000264498	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.636	0.636
ADCY5	ADORA2A	1861410	1851902	ENSP00000419361	ENSP00000336630	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.270	0.923
ADRA2C	HTR1D	1859088	1849640	ENSP00000386069	ENSP00000313661	0.000	0.000	0.000	0.780	0.000	0.000	0.900	0.281	0.905
APAF1	CSMD1	1862487	1862182	ENSP00000448165	ENSP00000441462	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.000	0.576
CREB1	DRD2	1859295	1854237	ENSP00000387699	ENSP00000354859	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.411	0.411
