#node1	node2	node1_string_id	node2_string_id	node1_external_id	node2_external_id	neighborhood	fusion	cooccurence	homology	coexpression	experimental	knowledge	textmining	combined_score
UBE3A	GABRG3	1858549	1851410	ENSP00000381045	ENSP00000331912	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.490	0.490
BCL2	ABCB1	1851168	1845794	ENSP00000329623	ENSP00000265724	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.567	0.567
HTR2A	TACR1	1856916	1848544	ENSP00000367959	ENSP00000303522	0.000	0.000	0.000	0.623	0.000	0.000	0.900	0.290	0.909
CNR1	AGT	1855040	1854424	ENSP00000358511	ENSP00000355627	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.128	0.909
GYPA	GYPC	1854062	1844679	ENSP00000354003	ENSP00000259254	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.810	0.810
SLITRK1	BAIAP2	1856609	1849864	ENSP00000366288	ENSP00000316338	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.440	0.440
CAMK2B	CACNB2	1858327	1850200	ENSP00000379098	ENSP00000320025	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.151	0.822
FOXO1	ISL1	1857055	1843262	ENSP00000368880	ENSP00000230658	0.000	0.000	0.000	0.000	0.000	0.086	0.000	0.406	0.434
FOXP2	MAPK3	1859126	1845265	ENSP00000386200	ENSP00000263025	0.000	0.000	0.000	0.000	0.000	0.478	0.000	0.111	0.516
GNAS	ADRB2	1855402	1848724	ENSP00000360141	ENSP00000305372	0.000	0.000	0.000	0.000	0.000	0.547	0.900	0.439	0.972
PYY	ADCY1	1853954	1847854	ENSP00000353198	ENSP00000297323	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
IL10	GAPDH	1860958	1843185	ENSP00000412237	ENSP00000229239	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.632	0.632
MAOB	AANAT	1856806	1844016	ENSP00000367309	ENSP00000250615	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.212	0.917
POMC	MTNR1B	1845600	1844486	ENSP00000264708	ENSP00000257068	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.053	0.901
PIK3CG	TSC1	1853801	1847972	ENSP00000352121	ENSP00000298552	0.000	0.000	0.000	0.000	0.000	0.304	0.000	0.565	0.684
TRIM32	HTR6	1856027	1847186	ENSP00000363095	ENSP00000289753	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.580	0.580
THRB	NR4A2	1853357	1852822	ENSP00000348827	ENSP00000344479	0.000	0.000	0.000	0.708	0.000	0.106	0.900	0.286	0.913
ADRB1	DRD5	1854995	1848813	ENSP00000358301	ENSP00000306129	0.000	0.000	0.000	0.811	0.000	0.000	0.900	0.092	0.901
CHRNB2	CHRNB4	1854806	1844985	ENSP00000357461	ENSP00000261751	0.000	0.000	0.000	0.968	0.000	0.000	0.900	0.648	0.902
SHH	WNT2	1847842	1845754	ENSP00000297261	ENSP00000265441	0.000	0.000	0.000	0.000	0.000	0.309	0.000	0.769	0.833
NMS	HTR1A	1856567	1849859	ENSP00000366061	ENSP00000316244	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GRM5	GHSR	1848814	1843590	ENSP00000306138	ENSP00000241256	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.100	0.906
MTNR1B	MCHR1	1844486	1843943	ENSP00000257068	ENSP00000249016	0.000	0.000	0.000	0.670	0.000	0.000	0.900	0.121	0.902
MTNR1A	MTNR1B	1848453	1844486	ENSP00000302811	ENSP00000257068	0.000	0.000	0.000	0.968	0.000	0.812	0.900	0.869	0.980
MAOB	TPH2	1856806	1851106	ENSP00000367309	ENSP00000329093	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.480	0.480
HTR1E	HTR5A	1848996	1847093	ENSP00000307766	ENSP00000287907	0.000	0.000	0.000	0.846	0.000	0.000	0.900	0.745	0.911
ADRA2C	DBH	1859088	1858060	ENSP00000386069	ENSP00000376776	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.496	0.496
STIP1	PPIG	1848791	1844835	ENSP00000305958	ENSP00000260970	0.000	0.000	0.000	0.000	0.871	0.332	0.000	0.506	0.953
DRD1	SLC6A2	1850948	1842772	ENSP00000327652	ENSP00000219833	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.553	0.554
ADRA2B	HTR1D	1859258	1849640	ENSP00000387281	ENSP00000313661	0.000	0.000	0.000	0.756	0.000	0.000	0.900	0.074	0.900
IL6	APOB	1844631	1843345	ENSP00000258743	ENSP00000233242	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.913	0.913
SORCS3	NGF	1855080	1855044	ENSP00000358715	ENSP00000358525	0.000	0.000	0.000	0.000	0.000	0.576	0.900	0.197	0.962
TNFRSF11B	GAPDH	1847859	1843185	ENSP00000297350	ENSP00000229239	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.508	0.508
ASTN2	AANAT	1854134	1844016	ENSP00000354504	ENSP00000250615	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.519	0.519
LEP	AGRP	1849557	1847270	ENSP00000312652	ENSP00000290953	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.973	0.973
GRM8	HTR5A	1852779	1847093	ENSP00000344173	ENSP00000287907	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.171	0.913
PRKG1	HCN1	1856026	1848952	ENSP00000363092	ENSP00000307342	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.403	0.403
GRIN1	SLC1A3	1855505	1845695	ENSP00000360608	ENSP00000265113	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.458	0.458
ADRB1	POMC	1854995	1845600	ENSP00000358301	ENSP00000264708	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.228	0.919
TF	IL2	1859071	1843096	ENSP00000385834	ENSP00000226730	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.583	0.583
SRC	CTSB	1853652	1852546	ENSP00000350941	ENSP00000342070	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.409	0.408
NFIL3	PER2	1847898	1844310	ENSP00000297689	ENSP00000254657	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.949	0.949
GRIN2A	GLRA2	1851485	1842690	ENSP00000332549	ENSP00000218075	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.425	0.425
DBH	HCRT	1858060	1847406	ENSP00000376776	ENSP00000293330	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.456	0.456
SRC	ABCB1	1853652	1845794	ENSP00000350941	ENSP00000265724	0.000	0.000	0.000	0.000	0.000	0.075	0.000	0.438	0.458
HTR2C	SLC6A4	1846478	1844969	ENSP00000276198	ENSP00000261707	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.777	0.777
GDNF	SHH	1860755	1847842	ENSP00000409007	ENSP00000297261	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.480	0.480
IL6	PON1	1844631	1842913	ENSP00000258743	ENSP00000222381	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.878	0.878
GHRL	CARTPT	1851804	1847786	ENSP00000335074	ENSP00000296777	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.567	0.567
FXN	PES1	1856650	1853086	ENSP00000366482	ENSP00000346725	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.513	0.513
CHRM5	HCRTR1	1857636	1855973	ENSP00000372750	ENSP00000362810	0.000	0.000	0.000	0.628	0.000	0.000	0.900	0.174	0.905
RAC1	NOS1	1853302	1852004	ENSP00000348461	ENSP00000337459	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.452	0.452
CHRM5	OXTR	1857636	1850627	ENSP00000372750	ENSP00000324270	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.073	0.903
HTR5A	MTNR1B	1847093	1844486	ENSP00000287907	ENSP00000257068	0.000	0.000	0.000	0.660	0.000	0.000	0.900	0.102	0.902
DGKH	ANK3	1852019	1846690	ENSP00000337572	ENSP00000280772	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.565	0.565
GRM7	OPRK1	1853578	1845773	ENSP00000350348	ENSP00000265572	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.094	0.905
TPH1	SLC6A2	1843985	1842772	ENSP00000250018	ENSP00000219833	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.543	0.543
ADRA1A	MCHR1	1857247	1843943	ENSP00000369960	ENSP00000249016	0.000	0.000	0.000	0.653	0.000	0.000	0.900	0.138	0.903
OXER1	OPRD1	1856912	1843415	ENSP00000367930	ENSP00000234961	0.000	0.000	0.000	0.685	0.000	0.000	0.900	0.000	0.900
F2R	GHSR	1850333	1843590	ENSP00000321326	ENSP00000241256	0.000	0.000	0.000	0.645	0.000	0.000	0.900	0.045	0.900
LGI1	CNTNAP2	1855475	1854217	ENSP00000360472	ENSP00000354778	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.811	0.811
NPY1R	POMC	1854180	1845600	ENSP00000354652	ENSP00000264708	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.581	0.956
DBH	TPH1	1858060	1843985	ENSP00000376776	ENSP00000250018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.483	0.483
GDNF	NGFR	1860755	1842317	ENSP00000409007	ENSP00000172229	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.510	0.510
PDP1	PES1	1858375	1853086	ENSP00000379503	ENSP00000346725	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.589	0.589
FAM190A	RBFOX1	1851155	1849144	ENSP00000329482	ENSP00000309117	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.417	0.416
DRD1	GRM5	1850948	1848814	ENSP00000327652	ENSP00000306138	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.408	0.408
OXER1	GRM7	1856912	1853578	ENSP00000367930	ENSP00000350348	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
DRD3	HTR1D	1857726	1849640	ENSP00000373169	ENSP00000313661	0.000	0.000	0.000	0.827	0.000	0.000	0.900	0.398	0.906
GYPA	IL2	1854062	1843096	ENSP00000354003	ENSP00000226730	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.860	0.860
MAOA	SLC6A4	1852356	1844969	ENSP00000340684	ENSP00000261707	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.823	0.823
HTR2A	TPH1	1856916	1843985	ENSP00000367959	ENSP00000250018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.726	0.726
PYY	MC3R	1853954	1843686	ENSP00000353198	ENSP00000243911	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.606	0.606
PIK3CG	INPP1	1853801	1850736	ENSP00000352121	ENSP00000325423	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.594	0.594
BDNF	AR	1861075	1856164	ENSP00000414303	ENSP00000363822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.874	0.874
KCNJ5	HTR1A	1852277	1849859	ENSP00000339960	ENSP00000316244	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.403	0.403
NMS	HCRTR1	1856567	1855973	ENSP00000366061	ENSP00000362810	0.000	0.000	0.000	0.000	0.000	0.566	0.900	0.109	0.957
BDNF	RAC1	1861075	1853302	ENSP00000414303	ENSP00000348461	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.458	0.457
ADRA1A	HCRT	1857247	1847406	ENSP00000369960	ENSP00000293330	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GRM7	OPRD1	1853578	1843415	ENSP00000350348	ENSP00000234961	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.197	0.916
ADRA2C	OPRD1	1859088	1843415	ENSP00000386069	ENSP00000234961	0.000	0.000	0.000	0.667	0.000	0.000	0.900	0.161	0.904
CNR1	GRM1	1855040	1846816	ENSP00000358511	ENSP00000282753	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.657	0.658
ITGA1	EGFR	1846809	1846445	ENSP00000282588	ENSP00000275493	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.111	0.907
OPRL1	HTR1E	1851923	1848996	ENSP00000336764	ENSP00000307766	0.000	0.000	0.000	0.628	0.000	0.000	0.900	0.000	0.900
TF	IL6	1859071	1844631	ENSP00000385834	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.700
PRRT2	GNAL	1853740	1851667	ENSP00000351608	ENSP00000334051	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.418	0.418
OPRM1	GNAS	1859815	1855402	ENSP00000394624	ENSP00000360141	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.144	0.821
CNR1	HTR1E	1855040	1848996	ENSP00000358511	ENSP00000307766	0.000	0.000	0.000	0.628	0.000	0.000	0.900	0.097	0.902
COMT	DRD4	1854135	1842327	ENSP00000354511	ENSP00000176183	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.821	0.821
DRD3	PNOC	1857726	1848349	ENSP00000373169	ENSP00000301908	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.056	0.901
DRD3	MAOA	1857726	1852356	ENSP00000373169	ENSP00000340684	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.566	0.566
ADRB2	HTR6	1848724	1847186	ENSP00000305372	ENSP00000289753	0.000	0.000	0.000	0.775	0.000	0.000	0.900	0.129	0.902
DLX1	NTRK3	1854126	1854089	ENSP00000354478	ENSP00000354207	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.716	0.716
MAOA	POMC	1852356	1845600	ENSP00000340684	ENSP00000264708	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.416	0.416
PRL	GPHA2	1848376	1846619	ENSP00000302150	ENSP00000279168	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.459	0.459
ADRA2B	ADCY1	1859258	1847854	ENSP00000387281	ENSP00000297323	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.110	0.907
OXTR	POMC	1850627	1845600	ENSP00000324270	ENSP00000264708	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.514	0.514
ADRA2C	CNR2	1859088	1856124	ENSP00000386069	ENSP00000363596	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
BCL2	CDH1	1851168	1844988	ENSP00000329623	ENSP00000261769	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.943	0.944
MAOB	SLC6A4	1856806	1844969	ENSP00000367309	ENSP00000261707	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.567	0.567
AR	CASP3	1856164	1849375	ENSP00000363822	ENSP00000311032	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.201	0.646
ARHGEF7	EGFR	1856369	1846445	ENSP00000364893	ENSP00000275493	0.000	0.000	0.000	0.000	0.000	0.449	0.900	0.474	0.968
CAMK2B	SLC9C1	1858327	1848866	ENSP00000379098	ENSP00000306627	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.453	0.453
DDC	MAOA	1853612	1852356	ENSP00000350616	ENSP00000340684	0.000	0.000	0.000	0.000	0.078	0.000	0.900	0.581	0.957
LPHN3	GNAS	1861567	1855402	ENSP00000422533	ENSP00000360141	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.409	0.408
NPY2R	HTR1D	1851488	1849640	ENSP00000332591	ENSP00000313661	0.000	0.000	0.000	0.661	0.000	0.000	0.900	0.141	0.903
SORT1	APOB	1844454	1843345	ENSP00000256637	ENSP00000233242	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.841	0.842
SLC9A9	NLGN4X	1850225	1846461	ENSP00000320246	ENSP00000275857	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.541	0.541
RAC1	HTT	1853302	1853139	ENSP00000348461	ENSP00000347184	0.000	0.000	0.000	0.000	0.000	0.342	0.000	0.163	0.425
HTR1E	ADCY1	1848996	1847854	ENSP00000307766	ENSP00000297323	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
DLX1	SHH	1854126	1847842	ENSP00000354478	ENSP00000297261	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.923	0.923
MECP2	UBE3A	1859873	1858549	ENSP00000395535	ENSP00000381045	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.472	0.472
DISC1	ZNF804A	1854415	1848514	ENSP00000355593	ENSP00000303252	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.417	0.416
HTR2A	HCRT	1856916	1847406	ENSP00000367959	ENSP00000293330	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.218	0.918
TF	NPAS3	1859071	1853301	ENSP00000385834	ENSP00000348460	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.464	0.465
OXTR	IL6	1850627	1844631	ENSP00000324270	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.866	0.866
CNR2	NPY1R	1856124	1854180	ENSP00000363596	ENSP00000354652	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GRIN1	DRD1	1855505	1850948	ENSP00000360608	ENSP00000327652	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.502	0.779
AGT	POMC	1854424	1845600	ENSP00000355627	ENSP00000264708	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.500	0.947
NTRK2	SORT1	1846523	1844454	ENSP00000277120	ENSP00000256637	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.358	0.716
CNTNAP2	SCN8A	1854217	1853061	ENSP00000354778	ENSP00000346534	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.472	0.472
MTHFR	DNMT1	1856524	1853859	ENSP00000365775	ENSP00000352516	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.517	0.517
GNPDA2	LIN7C	1847574	1846551	ENSP00000295448	ENSP00000278193	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.472	0.472
FOXP2	LMX1B	1859126	1853198	ENSP00000386200	ENSP00000347684	0.000	0.000	0.000	0.000	0.000	0.063	0.000	0.405	0.419
NMS	OPRK1	1856567	1845773	ENSP00000366061	ENSP00000265572	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.071	0.903
CYP2D6	HTR1A	1854039	1849859	ENSP00000353820	ENSP00000316244	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.503	0.503
BDNF	NTRK2	1861075	1846523	ENSP00000414303	ENSP00000277120	0.000	0.000	0.000	0.000	0.000	0.812	0.900	0.988	0.999
BDNF	OXT	1861075	1842661	ENSP00000414303	ENSP00000217386	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.472	0.472
NTRK3	DRD5	1854089	1848813	ENSP00000354207	ENSP00000306129	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.627	0.627
GHRL	HTR2C	1851804	1846478	ENSP00000335074	ENSP00000276198	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.419	0.418
DIRAS2	NF1	1856374	1853658	ENSP00000364919	ENSP00000351015	0.000	0.000	0.000	0.000	0.000	0.304	0.000	0.371	0.543
TH	SLC6A1	1857346	1847087	ENSP00000370571	ENSP00000287766	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.415	0.416
TH	DRD4	1857346	1842327	ENSP00000370571	ENSP00000176183	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.580	0.580
GSK3B	PER2	1850681	1844310	ENSP00000324806	ENSP00000254657	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.906	0.907
SRC	BCL2	1853652	1851168	ENSP00000350941	ENSP00000329623	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.765	0.765
TH	SHH	1857346	1847842	ENSP00000370571	ENSP00000297261	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.909	0.909
GABRA3	GABRG1	1855218	1847575	ENSP00000359334	ENSP00000295452	0.000	0.000	0.000	0.925	0.000	0.082	0.540	0.423	0.572
BDNF	SLC1A3	1861075	1845695	ENSP00000414303	ENSP00000265113	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.505	0.505
NR3C2	NR3C1	1852455	1843294	ENSP00000341390	ENSP00000231509	0.000	0.000	0.000	0.875	0.000	0.576	0.000	0.772	0.616
CES1	APOE	1854024	1844127	ENSP00000353720	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.842	0.842
TH	BCL2	1857346	1851168	ENSP00000370571	ENSP00000329623	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.499
GRM7	GRM8	1853578	1852779	ENSP00000350348	ENSP00000344173	0.000	0.000	0.000	0.983	0.000	0.000	0.900	0.871	0.901
FMR1	GABRB3	1855265	1848038	ENSP00000359506	ENSP00000299267	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.401	0.401
GDNF	DDC	1860755	1853612	ENSP00000409007	ENSP00000350616	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.407	0.407
ADRB2	ADCY1	1848724	1847854	ENSP00000305372	ENSP00000297323	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.313	0.928
HCRTR2	OXT	1855363	1842661	ENSP00000359899	ENSP00000217386	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
RPS6KA3	NOS1	1857057	1852004	ENSP00000368884	ENSP00000337459	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.537	0.538
GLS2	GHSR	1849295	1843590	ENSP00000310447	ENSP00000241256	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.583	0.583
TH	GRIN1	1857346	1855505	ENSP00000370571	ENSP00000360608	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.494	0.494
DRD5	SLC6A2	1848813	1842772	ENSP00000306129	ENSP00000219833	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.622	0.622
PRNP	HTT	1857030	1853139	ENSP00000368752	ENSP00000347184	0.000	0.000	0.000	0.000	0.000	0.342	0.000	0.503	0.658
SERPINA1	APOE	1853254	1844127	ENSP00000348068	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.472	0.472
TRIM32	DRD4	1856027	1842327	ENSP00000363095	ENSP00000176183	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.418	0.418
ALK	PAX5	1857789	1853636	ENSP00000373700	ENSP00000350844	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.499
AGT	CCK	1854424	1851885	ENSP00000355627	ENSP00000335657	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.215	0.918
TF	TH	1859071	1857346	ENSP00000385834	ENSP00000370571	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.406	0.406
TBC1D7	TSC2	1853353	1842755	ENSP00000348813	ENSP00000219476	0.000	0.000	0.000	0.000	0.000	0.669	0.000	0.512	0.832
DRD5	MC4R	1848813	1848101	ENSP00000306129	ENSP00000299766	0.000	0.000	0.000	0.645	0.000	0.000	0.900	0.102	0.902
NTRK3	NPY	1854089	1843611	ENSP00000354207	ENSP00000242152	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.413	0.412
AGT	RETN	1854424	1842846	ENSP00000355627	ENSP00000221515	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.644	0.644
AR	GHR	1856164	1843268	ENSP00000363822	ENSP00000230882	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.414	0.414
BCL2	CAT	1851168	1843587	ENSP00000329623	ENSP00000241052	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.734	0.734
GRIN1	GABRG1	1855505	1847575	ENSP00000360608	ENSP00000295452	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.485	0.485
F2R	GRM5	1850333	1848814	ENSP00000321326	ENSP00000306138	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.090	0.905
NMS	F2R	1856567	1850333	ENSP00000366061	ENSP00000321326	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
DDC	SLC6A4	1853612	1844969	ENSP00000350616	ENSP00000261707	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.477	0.478
NDN	NGFR	1851495	1842317	ENSP00000332643	ENSP00000172229	0.000	0.000	0.000	0.000	0.000	0.914	0.900	0.488	0.995
PIK3CG	GSK3B	1853801	1850681	ENSP00000352121	ENSP00000324806	0.000	0.000	0.000	0.000	0.000	0.088	0.800	0.543	0.909
CHD6	PTPRD	1855859	1853352	ENSP00000362330	ENSP00000348812	0.000	0.000	0.000	0.000	0.418	0.000	0.000	0.000	0.418
GABRB3	TDGF1	1848038	1847689	ENSP00000299267	ENSP00000296145	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.410	0.410
MAOA	DRD1	1852356	1850948	ENSP00000340684	ENSP00000327652	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.472	0.472
FOXO1	LMX1B	1857055	1853198	ENSP00000368880	ENSP00000347684	0.000	0.000	0.000	0.000	0.000	0.086	0.000	0.373	0.402
BDNF	GDNF	1861075	1860755	ENSP00000414303	ENSP00000409007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.871	0.871
TACR1	OXT	1848544	1842661	ENSP00000303522	ENSP00000217386	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.133	0.909
NRXN1	NLGN4X	1859018	1846461	ENSP00000385142	ENSP00000275857	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.896	0.896
BDNF	SEMA3A	1861075	1845736	ENSP00000414303	ENSP00000265362	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.499
DRD2	SLC18A2	1854237	1847963	ENSP00000354859	ENSP00000298472	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.575	0.575
SRC	MAPK3	1853652	1845265	ENSP00000350941	ENSP00000263025	0.000	0.000	0.346	0.657	0.000	0.194	0.000	0.786	0.473
PPP3CB	PPP2R2C	1858232	1851807	ENSP00000378306	ENSP00000335083	0.000	0.000	0.000	0.000	0.000	0.206	0.900	0.281	0.938
MAPK3	DCLK1	1845265	1844379	ENSP00000263025	ENSP00000255448	0.000	0.000	0.000	0.675	0.091	0.250	0.000	0.584	0.420
TNF	LEP	1860103	1849557	ENSP00000398698	ENSP00000312652	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.720	0.720
IL10	BCL2	1860958	1851168	ENSP00000412237	ENSP00000329623	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.923	0.923
CHRM2	HTR5A	1850196	1847093	ENSP00000319984	ENSP00000287907	0.000	0.000	0.000	0.688	0.000	0.000	0.900	0.138	0.903
CTSB	GAPDH	1852546	1843185	ENSP00000342070	ENSP00000229239	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.510	0.510
PIK3CG	CHRM2	1853801	1850196	ENSP00000352121	ENSP00000319984	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.102	0.812
MAF	CTLA4	1850887	1848585	ENSP00000327048	ENSP00000303939	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.407	0.407
VEGFA	PARK2	1855611	1854466	ENSP00000361125	ENSP00000355865	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.417	0.416
NSD1	RARA	1859900	1844268	ENSP00000395929	ENSP00000254066	0.000	0.000	0.000	0.000	0.000	0.607	0.000	0.214	0.678
BDNF	LEPR	1861075	1851253	ENSP00000414303	ENSP00000330393	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.582	0.582
OXER1	HTR1D	1856912	1849640	ENSP00000367930	ENSP00000313661	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GSTP1	COMT	1858630	1854135	ENSP00000381607	ENSP00000354511	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.539	0.539
