#node1	node2	node1_string_id	node2_string_id	node1_external_id	node2_external_id	neighborhood	fusion	cooccurence	homology	coexpression	experimental	knowledge	textmining	combined_score
CRHR1	AVP	1858593	1857196	ENSP00000381333	ENSP00000369647	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.636	0.636
HTR4	MAOA	1854053	1852356	ENSP00000353915	ENSP00000340684	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.415	0.414
NRP1	PLCG1	1845737	1843693	ENSP00000265371	ENSP00000244007	0.000	0.000	0.000	0.000	0.000	0.512	0.000	0.119	0.551
GABRG1	GABRA6	1847575	1846394	ENSP00000295452	ENSP00000274545	0.000	0.000	0.000	0.932	0.000	0.076	0.540	0.661	0.576
HTR4	VIPR2	1854053	1845082	ENSP00000353915	ENSP00000262178	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.179	0.914
GRM2	GRM7	1858262	1853578	ENSP00000378492	ENSP00000350348	0.000	0.000	0.000	0.928	0.000	0.000	0.900	0.933	0.906
GRM3	OPRD1	1854350	1843415	ENSP00000355316	ENSP00000234961	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.071	0.903
GALR2	DRD4	1851174	1842327	ENSP00000329684	ENSP00000176183	0.000	0.000	0.000	0.638	0.000	0.000	0.900	0.156	0.904
SSTR2	GALR3	1853555	1843944	ENSP00000350198	ENSP00000249041	0.000	0.000	0.000	0.728	0.000	0.000	0.900	0.145	0.902
ADRA1D	HCRTR1	1857034	1855973	ENSP00000368766	ENSP00000362810	0.000	0.000	0.000	0.680	0.000	0.000	0.900	0.138	0.903
TAC1	HTR1A	1850311	1849859	ENSP00000321106	ENSP00000316244	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.580	0.580
SLC1A2	SLC17A7	1846562	1842841	ENSP00000278379	ENSP00000221485	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.602	0.602
PRL	POMC	1848376	1845600	ENSP00000302150	ENSP00000264708	0.000	0.000	0.000	0.000	0.096	0.000	0.000	0.874	0.881
NTSR1	NTSR2	1855276	1848558	ENSP00000359532	ENSP00000303686	0.000	0.000	0.000	0.896	0.000	0.000	0.900	0.821	0.908
GAL	DRD4	1845782	1842327	ENSP00000265643	ENSP00000176183	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.168	0.913
NOS1	LEP	1852004	1849557	ENSP00000337459	ENSP00000312652	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.844	0.844
BDNF	ACHE	1861075	1848506	ENSP00000414303	ENSP00000303211	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.582	0.582
TACR1	BDKRB1	1848544	1842613	ENSP00000303522	ENSP00000216629	0.000	0.000	0.000	0.643	0.000	0.000	0.900	0.103	0.902
ADRB2	CRH	1848724	1846502	ENSP00000305372	ENSP00000276571	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.081	0.904
RAPGEF4	POMC	1858455	1845600	ENSP00000380271	ENSP00000264708	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.829	0.829
ADCYAP1R1	AVP	1858376	1857196	ENSP00000379514	ENSP00000369647	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.160	0.912
LEPR	TRH	1851253	1848532	ENSP00000330393	ENSP00000303452	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.589	0.589
CNR1	ADORA2A	1855040	1851902	ENSP00000358511	ENSP00000336630	0.000	0.000	0.000	0.643	0.000	0.576	0.000	0.501	0.648
CNR1	HTR1F	1855040	1850496	ENSP00000358511	ENSP00000322924	0.000	0.000	0.000	0.633	0.000	0.000	0.900	0.365	0.912
NTSR1	TRHR	1855276	1849230	ENSP00000359532	ENSP00000309818	0.000	0.000	0.000	0.680	0.000	0.000	0.900	0.113	0.902
ADORA2A	GRM5	1851902	1848814	ENSP00000336630	ENSP00000306138	0.000	0.000	0.000	0.000	0.000	0.149	0.000	0.592	0.638
NCAM1	CDH2	1850053	1846066	ENSP00000318472	ENSP00000269141	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.602	0.602
SSTR3	BDKRB2	1851219	1848988	ENSP00000330138	ENSP00000307713	0.000	0.000	0.000	0.707	0.000	0.000	0.900	0.000	0.900
CHAT	SST	1851961	1847077	ENSP00000337103	ENSP00000287641	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.724	0.724
MAOB	SLC6A3	1856806	1846148	ENSP00000367309	ENSP00000270349	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.708	0.708
CRHR1	HTR4	1858593	1854053	ENSP00000381333	ENSP00000353915	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.422	0.423
HTR1D	BDKRB1	1849640	1842613	ENSP00000313661	ENSP00000216629	0.000	0.000	0.000	0.628	0.000	0.000	0.900	0.000	0.900
ADRA1D	GRP	1857034	1844471	ENSP00000368766	ENSP00000256857	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.090	0.905
HCRTR1	GNRH1	1855973	1846491	ENSP00000362810	ENSP00000276414	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
NPY	BDKRB1	1843611	1842613	ENSP00000242152	ENSP00000216629	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.224	0.919
TACR1	KNG1	1848544	1845668	ENSP00000303522	ENSP00000265023	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.300	0.927
NOS2	OPRK1	1850906	1845773	ENSP00000327251	ENSP00000265572	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.667	0.667
NTF3	SYN1	1860000	1847658	ENSP00000397297	ENSP00000295987	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.499
PYY	UCN	1853954	1847676	ENSP00000353198	ENSP00000296099	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.487	0.487
HTR1A	PRL	1849859	1848376	ENSP00000316244	ENSP00000302150	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.509	0.509
GRIK2	GRIA3	1859983	1845529	ENSP00000397026	ENSP00000264357	0.000	0.000	0.000	0.899	0.000	0.000	0.540	0.742	0.573
OPRM1	GRM7	1859815	1853578	ENSP00000394624	ENSP00000350348	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.182	0.914
TAC3	GRP	1848140	1844471	ENSP00000300108	ENSP00000256857	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.348	0.932
CNTF	PRL	1854361	1848376	ENSP00000355370	ENSP00000302150	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.409	0.409
CYP2D6	HTR2C	1854039	1846478	ENSP00000353820	ENSP00000276198	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.415	0.414
HTR2A	PMCH	1856916	1851448	ENSP00000367959	ENSP00000332225	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.166	0.913
HTR2B	CHRM3	1844597	1844372	ENSP00000258400	ENSP00000255380	0.000	0.000	0.000	0.643	0.000	0.000	0.900	0.180	0.905
NTS	CHRM3	1844400	1844372	ENSP00000256010	ENSP00000255380	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
PLCB4	GNRH2	1851676	1843789	ENSP00000334105	ENSP00000245983	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
HCRTR2	PMCH	1855363	1851448	ENSP00000359899	ENSP00000332225	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.262	0.923
DLG2	GRIK3	1856435	1855828	ENSP00000365272	ENSP00000362183	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.442	0.442
CCK	CRH	1851885	1846502	ENSP00000335657	ENSP00000276571	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.725	0.725
GABRB3	GAD2	1848038	1844680	ENSP00000299267	ENSP00000259271	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.548	0.548
NPY2R	HTR1E	1851488	1848996	ENSP00000332591	ENSP00000307766	0.000	0.000	0.000	0.650	0.000	0.000	0.900	0.161	0.904
GAD1	TAC1	1853649	1850311	ENSP00000350928	ENSP00000321106	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.417	0.416
GABRD	SLC6A11	1856897	1844298	ENSP00000367848	ENSP00000254488	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.690	0.690
ADCYAP1	LHCGR	1860929	1847515	ENSP00000411658	ENSP00000294954	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CHRNA7	HTR2A	1860670	1856916	ENSP00000407546	ENSP00000367959	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.440	0.440
HTR5A	HTR3B	1847093	1844762	ENSP00000287907	ENSP00000260191	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.611	0.611
GRM7	PENK	1853578	1850625	ENSP00000350348	ENSP00000324248	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.127	0.908
PLCB4	GRM5	1851676	1848814	ENSP00000334105	ENSP00000306138	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.255	0.922
NPSR1	PMCH	1853905	1851448	ENSP00000352839	ENSP00000332225	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
HTR1B	KNG1	1855143	1845668	ENSP00000358963	ENSP00000265023	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.392	0.936
GALR2	ADRA2A	1851174	1846654	ENSP00000329684	ENSP00000280155	0.000	0.000	0.000	0.646	0.000	0.000	0.900	0.000	0.900
GABRR1	GLRA1	1860984	1860926	ENSP00000412673	ENSP00000411593	0.000	0.000	0.000	0.864	0.000	0.000	0.540	0.390	0.562
PMCH	DRD4	1851448	1842327	ENSP00000332225	ENSP00000176183	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ADCYAP1	ADCYAP1R1	1860929	1858376	ENSP00000411658	ENSP00000379514	0.000	0.000	0.000	0.000	0.000	0.812	0.900	0.928	0.998
ADRB1	CRH	1854995	1846502	ENSP00000358301	ENSP00000276571	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.071	0.903
PMCH	GNRH1	1851448	1846491	ENSP00000332225	ENSP00000276414	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.104	0.906
SLC6A12	SLC1A1	1853889	1845121	ENSP00000352702	ENSP00000262352	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.609	0.609
ADRA1D	NTSR2	1857034	1848558	ENSP00000368766	ENSP00000303686	0.000	0.000	0.000	0.623	0.000	0.000	0.900	0.000	0.900
HCRTR2	PLCB4	1855363	1851676	ENSP00000359899	ENSP00000334105	0.000	0.000	0.000	0.000	0.000	0.080	0.900	0.000	0.904
NSUN4	DLG3	1861437	1856101	ENSP00000419740	ENSP00000363480	0.462	0.000	0.000	0.000	0.000	0.000	0.000	0.090	0.489
GRM4	GALR2	1856056	1851174	ENSP00000363296	ENSP00000329684	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.063	0.902
GRIK1	GRM7	1858771	1853578	ENSP00000382791	ENSP00000350348	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.556	0.556
CHRM5	NTSR2	1857636	1848558	ENSP00000372750	ENSP00000303686	0.000	0.000	0.000	0.623	0.000	0.000	0.900	0.168	0.904
DRD1	ADORA2B	1850948	1848647	ENSP00000327652	ENSP00000304501	0.000	0.000	0.000	0.747	0.000	0.000	0.900	0.215	0.904
DRD4	GABRA1	1842327	1842192	ENSP00000176183	ENSP00000023897	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.243	0.665
ADRA1A	ADRA1D	1857247	1857034	ENSP00000369960	ENSP00000368766	0.000	0.000	0.000	0.939	0.000	0.570	0.900	0.332	0.955
CHRM5	CCKAR	1857636	1847590	ENSP00000372750	ENSP00000295589	0.000	0.000	0.000	0.636	0.000	0.000	0.900	0.187	0.905
TAC3	GNRH2	1848140	1843789	ENSP00000300108	ENSP00000245983	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.561	0.954
HTR7	SST	1852055	1847077	ENSP00000337949	ENSP00000287641	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.700
DLG2	GRIA3	1856435	1845529	ENSP00000365272	ENSP00000264357	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.540	0.540
TRH	HTR2B	1848532	1844597	ENSP00000303452	ENSP00000258400	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.146	0.910
DRD2	SST	1854237	1847077	ENSP00000354859	ENSP00000287641	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.502	0.948
CNR1	GRM5	1855040	1848814	ENSP00000358511	ENSP00000306138	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.930	0.930
DLG1	DLGAP1	1852968	1849867	ENSP00000345731	ENSP00000316377	0.000	0.000	0.000	0.000	0.000	0.962	0.000	0.922	0.996
CCKBR	GNRH2	1851860	1843789	ENSP00000335544	ENSP00000245983	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.079	0.903
CRH	PDYN	1846502	1842657	ENSP00000276571	ENSP00000217305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.700
SLC1A3	SLC17A7	1845695	1842841	ENSP00000265113	ENSP00000221485	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.610	0.610
GRM2	HTR1F	1858262	1850496	ENSP00000378492	ENSP00000322924	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.359	0.933
DBH	COMT	1858060	1854135	ENSP00000376776	ENSP00000354511	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.648	0.963
MAGI2	DLGAP3	1853022	1843417	ENSP00000346151	ENSP00000235180	0.000	0.000	0.000	0.000	0.000	0.199	0.000	0.513	0.593
SST	GHRH	1847077	1843462	ENSP00000287641	ENSP00000237527	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.979	0.979
TRIM32	HTR1A	1856027	1849859	ENSP00000363095	ENSP00000316244	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.634	0.634
CNR1	GRIN2B	1855040	1846639	ENSP00000358511	ENSP00000279593	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.434	0.434
PRKCA	GRIN2A	1860737	1851485	ENSP00000408695	ENSP00000332549	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.660	0.849
HTR1D	OPRD1	1849640	1843415	ENSP00000313661	ENSP00000234961	0.000	0.000	0.000	0.647	0.000	0.000	0.900	0.387	0.912
TRH	PDYN	1848532	1842657	ENSP00000303452	ENSP00000217305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.583	0.583
GRIK1	GRIP1	1858771	1858557	ENSP00000382791	ENSP00000381098	0.000	0.000	0.000	0.000	0.000	0.626	0.000	0.431	0.778
LIF	CNTFR	1843950	1843624	ENSP00000249075	ENSP00000242338	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.492	0.492
GRIN3A	GRIA1	1854310	1846982	ENSP00000355155	ENSP00000285900	0.000	0.000	0.000	0.640	0.000	0.092	0.720	0.687	0.799
GAL	NTS	1845782	1844400	ENSP00000265643	ENSP00000256010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.813	0.813
CHAT	NTRK2	1851961	1846523	ENSP00000337103	ENSP00000277120	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.564	0.564
CORT	POMC	1856601	1845600	ENSP00000366248	ENSP00000264708	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.583	0.583
BDKRB2	CHRM3	1848988	1844372	ENSP00000307713	ENSP00000255380	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.495	0.947
GALR3	GRM6	1843944	1843281	ENSP00000249041	ENSP00000231188	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.063	0.902
PRKCA	PICK1	1860737	1853444	ENSP00000408695	ENSP00000349465	0.000	0.000	0.000	0.000	0.000	0.818	0.000	0.856	0.972
TNF	AGT	1860103	1854424	ENSP00000398698	ENSP00000355627	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.599	0.599
VIPR1	VIPR2	1850905	1845082	ENSP00000327246	ENSP00000262178	0.000	0.000	0.000	0.937	0.000	0.000	0.900	0.941	0.905
NPSR1	VIPR1	1853905	1850905	ENSP00000352839	ENSP00000327246	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.067	0.902
PRKCA	GRM5	1860737	1848814	ENSP00000408695	ENSP00000306138	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.126	0.613
GDNF	NTRK3	1860755	1854089	ENSP00000409007	ENSP00000354207	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.565	0.565
HOMER2	DLGAP3	1848750	1843417	ENSP00000305632	ENSP00000235180	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.407	0.407
UCN	NPY	1847676	1843611	ENSP00000296099	ENSP00000242152	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.923	0.923
GRIA1	NTRK2	1846982	1846523	ENSP00000285900	ENSP00000277120	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.589	0.589
CRHR1	TAC1	1858593	1850311	ENSP00000381333	ENSP00000321106	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.413	0.412
ACHE	POMC	1848506	1845600	ENSP00000303211	ENSP00000264708	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.416	0.416
CNR1	AGT	1855040	1854424	ENSP00000358511	ENSP00000355627	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.128	0.909
ADRB1	KCNN3	1854995	1846220	ENSP00000358301	ENSP00000271915	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.519	0.519
GRIA4	GRIA2	1846800	1845544	ENSP00000282499	ENSP00000264426	0.000	0.000	0.000	0.981	0.000	0.000	0.720	0.870	0.724
OPRM1	NPY	1859815	1843611	ENSP00000394624	ENSP00000242152	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.358	0.933
HTR2A	SLC6A3	1856916	1846148	ENSP00000367959	ENSP00000270349	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.679	0.679
AVP	POMC	1857196	1845600	ENSP00000369647	ENSP00000264708	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.880	0.987
CHRM1	CHRNB1	1848849	1848622	ENSP00000306490	ENSP00000304290	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.465	0.465
AGT	ADRA1B	1854424	1848870	ENSP00000355627	ENSP00000306662	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.159	0.912
CALCA	GAL	1851388	1845782	ENSP00000331746	ENSP00000265643	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.549	0.549
VIP	GHRHR	1854549	1850214	ENSP00000356213	ENSP00000320180	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.566	0.954
HTR7	AANAT	1852055	1844016	ENSP00000337949	ENSP00000250615	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.503	0.503
HTR4	DRD5	1854053	1848813	ENSP00000353915	ENSP00000306129	0.000	0.000	0.000	0.813	0.000	0.000	0.900	0.145	0.902
ADCYAP1	PRKCA	1860929	1860737	ENSP00000411658	ENSP00000408695	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.400	0.400
GRIK3	GRM3	1855828	1854350	ENSP00000362183	ENSP00000355316	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.538	0.538
TAC1	NTS	1850311	1844400	ENSP00000321106	ENSP00000256010	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.903	0.989
GABRR1	GABRB2	1860984	1846395	ENSP00000412673	ENSP00000274547	0.000	0.000	0.000	0.878	0.000	0.000	0.540	0.581	0.571
DLG2	NLGN2	1856435	1848719	ENSP00000365272	ENSP00000305288	0.000	0.000	0.000	0.000	0.000	0.574	0.000	0.287	0.683
MAOA	SLC6A4	1852356	1844969	ENSP00000340684	ENSP00000261707	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.823	0.823
CHRNA2	CHRNB4	1859010	1844985	ENSP00000385026	ENSP00000261751	0.000	0.000	0.000	0.935	0.000	0.576	0.900	0.693	0.957
NRCAM	NLGN1	1856968	1854143	ENSP00000368314	ENSP00000354541	0.000	0.000	0.000	0.000	0.000	0.084	0.000	0.410	0.436
HTR1E	OPRK1	1848996	1845773	ENSP00000307766	ENSP00000265572	0.000	0.000	0.000	0.628	0.000	0.000	0.900	0.160	0.904
AVP	TACR1	1857196	1848544	ENSP00000369647	ENSP00000303522	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.091	0.905
HTR7	SLC18A1	1852055	1846488	ENSP00000337949	ENSP00000276373	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.452	0.452
NTSR1	BDKRB2	1855276	1848988	ENSP00000359532	ENSP00000307713	0.000	0.000	0.000	0.626	0.000	0.000	0.900	0.047	0.900
DRD3	OPRK1	1857726	1845773	ENSP00000373169	ENSP00000265572	0.000	0.000	0.000	0.634	0.000	0.000	0.900	0.349	0.911
NPY5R	SST	1852206	1847077	ENSP00000339377	ENSP00000287641	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.101	0.906
ADORA2A	PENK	1851902	1850625	ENSP00000336630	ENSP00000324248	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.423	0.422
GABRR1	GABRR2	1860984	1859084	ENSP00000412673	ENSP00000386029	0.000	0.000	0.000	0.978	0.000	0.576	0.900	0.899	0.956
GRM2	HTR2C	1858262	1846478	ENSP00000378492	ENSP00000276198	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.511	0.511
DDC	AANAT	1853612	1844016	ENSP00000350616	ENSP00000250615	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.358	0.933
DRD2	HTR1F	1854237	1850496	ENSP00000354859	ENSP00000322924	0.000	0.000	0.000	0.810	0.000	0.000	0.900	0.361	0.906
LYN	EGFR	1861765	1846445	ENSP00000428924	ENSP00000275493	0.000	0.000	0.000	0.710	0.000	0.826	0.900	0.933	0.986
TRHR	GNRH1	1849230	1846491	ENSP00000309818	ENSP00000276414	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.123	0.908
SLC1A2	SLC6A3	1846562	1846148	ENSP00000278379	ENSP00000270349	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.515	0.515
L1CAM	CNTNAP1	1855168	1845578	ENSP00000359074	ENSP00000264638	0.000	0.000	0.000	0.000	0.112	0.000	0.000	0.693	0.715
HTR1B	HTR1A	1855143	1849859	ENSP00000358963	ENSP00000316244	0.000	0.000	0.000	0.916	0.000	0.809	0.900	0.950	0.981
GABRB2	GABBR2	1846395	1844694	ENSP00000274547	ENSP00000259455	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.754	0.755
PMCH	TRH	1851448	1848532	ENSP00000332225	ENSP00000303452	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.101	0.906
OPRM1	GRM4	1859815	1856056	ENSP00000394624	ENSP00000363296	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.169	0.913
CNR1	SLC6A3	1855040	1846148	ENSP00000358511	ENSP00000270349	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.499
VIP	CRH	1854549	1846502	ENSP00000356213	ENSP00000276571	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.700	0.968
SLC1A7	GRM6	1855495	1843281	ENSP00000360549	ENSP00000231188	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.441	0.441
HTR1D	GALR3	1849640	1843944	ENSP00000313661	ENSP00000249041	0.000	0.000	0.000	0.629	0.000	0.000	0.900	0.063	0.900
GRIN2A	SLC17A7	1851485	1842841	ENSP00000332549	ENSP00000221485	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.534	0.535
AGT	NR3C2	1854424	1852455	ENSP00000355627	ENSP00000341390	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.518	0.518
GALR2	HTR1D	1851174	1849640	ENSP00000329684	ENSP00000313661	0.000	0.000	0.000	0.627	0.000	0.000	0.900	0.000	0.900
TNF	NOS1	1860103	1852004	ENSP00000398698	ENSP00000337459	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.807	0.807
GRM3	PMCH	1854350	1851448	ENSP00000355316	ENSP00000332225	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GRM3	GRIN2B	1854350	1846639	ENSP00000355316	ENSP00000279593	0.000	0.000	0.000	0.000	0.000	0.095	0.000	0.793	0.804
NSF	PICK1	1858589	1853444	ENSP00000381293	ENSP00000349465	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.577	0.955
PENK	HTR1D	1850625	1849640	ENSP00000324248	ENSP00000313661	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.071	0.903
SST	GRM6	1847077	1843281	ENSP00000287641	ENSP00000231188	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.151	0.911
CHRM2	ADRA2A	1850196	1846654	ENSP00000319984	ENSP00000280155	0.000	0.000	0.000	0.728	0.000	0.000	0.900	0.190	0.904
BDNF	TPH1	1861075	1843985	ENSP00000414303	ENSP00000250018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.503	0.503
CDH2	GRIA2	1846066	1845544	ENSP00000269141	ENSP00000264426	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.950	0.994
PENK	GALR3	1850625	1843944	ENSP00000324248	ENSP00000249041	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
HTR1A	NTRK2	1849859	1846523	ENSP00000316244	ENSP00000277120	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.506	0.506
DDC	DRD5	1853612	1848813	ENSP00000350616	ENSP00000306129	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.564	0.564
POMC	LIF	1845600	1843950	ENSP00000264708	ENSP00000249075	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.824	0.824
TACR2	CCK	1855880	1851885	ENSP00000362403	ENSP00000335657	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.125	0.908
GABRA3	GABRA5	1855218	1851869	ENSP00000359334	ENSP00000335592	0.000	0.000	0.000	0.976	0.000	0.000	0.900	0.630	0.901
TAC1	IL1B	1850311	1845335	ENSP00000321106	ENSP00000263341	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.506	0.506
VIP	ADRB2	1854549	1848724	ENSP00000356213	ENSP00000305372	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.059	0.901
NOS2	GRIN2B	1850906	1846639	ENSP00000327251	ENSP00000279593	0.000	0.000	0.000	0.000	0.000	0.093	0.000	0.592	0.614
GABRR1	GRIN2A	1860984	1851485	ENSP00000412673	ENSP00000332549	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.420	0.420
PICK1	HTT	1853444	1853139	ENSP00000349465	ENSP00000347184	0.000	0.000	0.000	0.000	0.000	0.566	0.000	0.000	0.566
DRD3	CHRM2	1857726	1850196	ENSP00000373169	ENSP00000319984	0.000	0.000	0.000	0.710	0.000	0.000	0.900	0.324	0.908
GHRHR	GNRHR	1850214	1843089	ENSP00000320180	ENSP00000226413	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.496	0.497
HCRTR2	CHRM1	1855363	1848849	ENSP00000359899	ENSP00000306490	0.000	0.000	0.000	0.627	0.000	0.000	0.900	0.073	0.901
HTR7	LHCGR	1852055	1847515	ENSP00000337949	ENSP00000294954	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.179	0.914
TAC1	HTR2C	1850311	1846478	ENSP00000321106	ENSP00000276198	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.412	0.412
TPH2	TPH1	1851106	1843985	ENSP00000329093	ENSP00000250018	0.000	0.000	0.527	0.982	0.000	0.000	0.900	0.961	0.902
