#node1	node2	node1_string_id	node2_string_id	node1_external_id	node2_external_id	neighborhood	fusion	cooccurence	homology	coexpression	experimental	knowledge	textmining	combined_score
MMP9	HGF	1855661	1842916	ENSP00000361405	ENSP00000222390	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.921	0.922
PIK3CA	INS	1845446	1844030	ENSP00000263967	ENSP00000250971	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.500	0.947
ITK	EGFR	1860098	1846445	ENSP00000398655	ENSP00000275493	0.000	0.000	0.000	0.698	0.000	0.460	0.000	0.573	0.551
SLC2A4	CDC42	1850296	1849707	ENSP00000320935	ENSP00000314458	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.482	0.482
TP53	PLEK	1846083	1843395	ENSP00000269305	ENSP00000234313	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.499
BMP4	MSX2	1843758	1843517	ENSP00000245451	ENSP00000239243	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.980	0.980
PTEN	PGR	1855586	1850711	ENSP00000361021	ENSP00000325120	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.584	0.584
INS	MIF	1844030	1842503	ENSP00000250971	ENSP00000215754	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.499
CD34	CD4	1849250	1842167	ENSP00000310036	ENSP00000011653	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.813	0.813
PCNA	NOTCH1	1856984	1846535	ENSP00000368438	ENSP00000277541	0.000	0.000	0.000	0.000	0.069	0.149	0.000	0.526	0.592
IL6	C3	1844631	1843781	ENSP00000258743	ENSP00000245907	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.413	0.412
MMP13	CCL2	1844775	1843055	ENSP00000260302	ENSP00000225831	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.786	0.786
SLC2A4	INS	1850296	1844030	ENSP00000320935	ENSP00000250971	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.984	0.984
IL10	IGF1	1860958	1848439	ENSP00000412237	ENSP00000302665	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.887	0.887
MAPT	SLC1A2	1852372	1846562	ENSP00000340820	ENSP00000278379	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.198	0.645
MCL1	NFKB1	1854935	1843094	ENSP00000358022	ENSP00000226574	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.593	0.593
STAT1	VCAM1	1854113	1847502	ENSP00000354394	ENSP00000294728	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.413	0.412
MTNR1A	NPY	1848453	1843611	ENSP00000302811	ENSP00000242152	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.047	0.900
TYMS	NT5E	1849803	1844535	ENSP00000315644	ENSP00000257770	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.113	0.907
SLC2A4	MLYCD	1850296	1845142	ENSP00000320935	ENSP00000262430	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.539	0.539
IL10	IL8	1860958	1848852	ENSP00000412237	ENSP00000306512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.961	0.961
CD44	COL5A1	1860096	1855557	ENSP00000398632	ENSP00000360882	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.100	0.812
NOTCH1	TBP	1846535	1843249	ENSP00000277541	ENSP00000230354	0.000	0.000	0.000	0.000	0.000	0.149	0.000	0.341	0.415
NDN	SORT1	1851495	1844454	ENSP00000332643	ENSP00000256637	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
EGFR	INS	1846445	1844030	ENSP00000275493	ENSP00000250971	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.949	0.989
SLC2A4	FABP4	1850296	1844407	ENSP00000320935	ENSP00000256104	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.604	0.604
TP53	CD4	1846083	1842167	ENSP00000269305	ENSP00000011653	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.503	0.503
CTNNB1	PCSK1	1852818	1849029	ENSP00000344456	ENSP00000308024	0.000	0.000	0.000	0.000	0.000	0.572	0.000	0.114	0.604
ITK	TP53	1860098	1846083	ENSP00000398655	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.540	0.540
AKT1	RHEB	1846136	1845084	ENSP00000270202	ENSP00000262187	0.000	0.000	0.000	0.000	0.000	0.157	0.000	0.932	0.940
MAPK8	TBP	1853988	1843249	ENSP00000353483	ENSP00000230354	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.890	0.890
TLR4	CD68	1856025	1843990	ENSP00000363089	ENSP00000250092	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.581	0.581
ICAM1	NFKB1	1845628	1843094	ENSP00000264832	ENSP00000226574	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.974	0.997
EPHB2	MMP2	1856154	1842719	ENSP00000363763	ENSP00000219070	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.228	0.658
MAPK8	TP53	1853988	1846083	ENSP00000353483	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.942	0.999
MAP1LC3A	AKT1	1856186	1846136	ENSP00000363970	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.424	0.424
PCNA	VEGFA	1856984	1855611	ENSP00000368438	ENSP00000361125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.632	0.632
EGFR	TP53	1846445	1846083	ENSP00000275493	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.974	0.997
CHAF1A	YWHAQ	1848269	1843478	ENSP00000301280	ENSP00000238081	0.000	0.000	0.000	0.000	0.000	0.556	0.000	0.000	0.556
TP53	TIMP1	1846083	1842705	ENSP00000269305	ENSP00000218388	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.567	0.567
STK11	MSH2	1850687	1843341	ENSP00000324856	ENSP00000233146	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.413	0.412
MMP1	TP53	1850481	1846083	ENSP00000322788	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.912	0.912
TYMS	TP53	1849803	1846083	ENSP00000315644	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.464	0.463
TLR4	NFKB2	1856025	1855147	ENSP00000363089	ENSP00000358983	0.000	0.000	0.000	0.000	0.000	0.101	0.000	0.513	0.543
SOAT1	CYP27A1	1854635	1844601	ENSP00000356591	ENSP00000258415	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.269	0.847
CIITA	MAPK3	1849861	1845265	ENSP00000316328	ENSP00000263025	0.000	0.000	0.000	0.000	0.000	0.564	0.000	0.415	0.734
NF1	MLH1	1853658	1843304	ENSP00000351015	ENSP00000231790	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.459	0.459
MYCBP2	TSC2	1858925	1842755	ENSP00000384288	ENSP00000219476	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.504	0.504
IL8	VCAM1	1848852	1847502	ENSP00000306512	ENSP00000294728	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.942	0.942
MCL1	STAT1	1854935	1854113	ENSP00000358022	ENSP00000354394	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.539	0.539
IL10	VEGFA	1860958	1855611	ENSP00000412237	ENSP00000361125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.909	0.909
PTEN	NF1	1855586	1853658	ENSP00000361021	ENSP00000351015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.670	0.670
MAP2K1	STAT3	1848411	1845584	ENSP00000302486	ENSP00000264657	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.424	0.939
RPS6	EGFR	1857216	1846445	ENSP00000369757	ENSP00000275493	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.508	0.508
TP53	MAPK3	1846083	1845265	ENSP00000269305	ENSP00000263025	0.000	0.000	0.000	0.000	0.000	0.912	0.800	0.483	0.990
SQSTM1	TP53	1857860	1846083	ENSP00000374455	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.634	0.000	0.397	0.770
EIF4EBP1	INS	1852358	1844030	ENSP00000340691	ENSP00000250971	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.943	0.943
MAPT	RPS6KB1	1852372	1843035	ENSP00000340820	ENSP00000225577	0.000	0.000	0.000	0.000	0.000	0.809	0.000	0.196	0.840
CDC42	MYH10	1849707	1846079	ENSP00000314458	ENSP00000269243	0.000	0.000	0.000	0.000	0.000	0.257	0.000	0.451	0.574
ETV5	IFNG	1848893	1843180	ENSP00000306894	ENSP00000229135	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.194	0.915
AKT1	NPY	1846136	1843611	ENSP00000270202	ENSP00000242152	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.462	0.461
SDHB	OXA1L	1856313	1846976	ENSP00000364649	ENSP00000285848	0.000	0.000	0.000	0.000	0.113	0.784	0.000	0.062	0.804
MAP2	KIF1A	1853991	1850482	ENSP00000353508	ENSP00000322791	0.000	0.000	0.000	0.000	0.000	0.254	0.000	0.317	0.469
PTEN	TSC2	1855586	1842755	ENSP00000361021	ENSP00000219476	0.000	0.000	0.000	0.000	0.000	0.084	0.000	0.975	0.976
CTNNB1	TYMS	1852818	1849803	ENSP00000344456	ENSP00000315644	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.526	0.526
COL5A1	MMP2	1855557	1842719	ENSP00000360882	ENSP00000219070	0.000	0.000	0.000	0.000	0.069	0.000	0.000	0.398	0.415
AKT1	YY1	1846136	1845097	ENSP00000270202	ENSP00000262238	0.000	0.000	0.000	0.000	0.000	0.101	0.000	0.480	0.512
ABL1	STAT3	1855665	1845584	ENSP00000361423	ENSP00000264657	0.000	0.000	0.000	0.000	0.000	0.240	0.000	0.952	0.962
EGFR	STAT3	1846445	1845584	ENSP00000275493	ENSP00000264657	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.985	0.999
VEGFA	MB	1855611	1853903	ENSP00000361125	ENSP00000352835	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.854	0.854
NFATC2	NFKB1	1858353	1843094	ENSP00000379330	ENSP00000226574	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.507	0.507
IL8	NFKB1	1848852	1843094	ENSP00000306512	ENSP00000226574	0.000	0.000	0.000	0.000	0.070	0.000	0.900	0.961	0.996
STAT1	EGF	1854113	1845705	ENSP00000354394	ENSP00000265171	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
WT1	INS	1851331	1844030	ENSP00000331327	ENSP00000250971	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.560	0.560
FAM123B	APC	1851110	1844508	ENSP00000329117	ENSP00000257430	0.000	0.000	0.000	0.000	0.000	0.566	0.900	0.000	0.954
LAT	MAPK8	1858298	1853988	ENSP00000378845	ENSP00000353483	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.864	0.864
NF1	RAC1	1853658	1853302	ENSP00000351015	ENSP00000348461	0.000	0.000	0.000	0.000	0.000	0.200	0.000	0.340	0.450
MSX1	NDN	1857563	1851495	ENSP00000372170	ENSP00000332643	0.000	0.000	0.000	0.000	0.000	0.107	0.000	0.688	0.709
TBC1D7	RPS6KB1	1853353	1843035	ENSP00000348813	ENSP00000225577	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.485	0.485
VAV2	ROCK2	1855562	1849999	ENSP00000360916	ENSP00000317985	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.234	0.920
SLC2A1	PIK3CA	1861219	1845446	ENSP00000416293	ENSP00000263967	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.501
CD44	NOTCH1	1860096	1846535	ENSP00000398632	ENSP00000277541	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.407	0.407
SQSTM1	CYLD	1857860	1849128	ENSP00000374455	ENSP00000308928	0.000	0.000	0.000	0.000	0.000	0.732	0.800	0.304	0.959
SLC2A4	PLEK	1850296	1843395	ENSP00000320935	ENSP00000234313	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.586	0.586
IFNA1	ICAM1	1846520	1845628	ENSP00000276927	ENSP00000264832	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.513	0.513
INS	HGF	1844030	1842916	ENSP00000250971	ENSP00000222390	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.499
PTPRC	MME	1854576	1854017	ENSP00000356346	ENSP00000353679	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.773	0.773
CD99	WT1	1857347	1851331	ENSP00000370588	ENSP00000331327	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.584	0.584
TLR4	VIP	1856025	1854549	ENSP00000363089	ENSP00000356213	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.853	0.853
RPS6	STAT3	1857216	1845584	ENSP00000369757	ENSP00000264657	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.454	0.454
FLNA	RAC1	1855120	1853302	ENSP00000358866	ENSP00000348461	0.000	0.000	0.000	0.000	0.000	0.566	0.000	0.398	0.727
IL8	INS	1848852	1844030	ENSP00000306512	ENSP00000250971	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.631	0.631
MMP17	TIMP1	1854031	1842705	ENSP00000353767	ENSP00000218388	0.000	0.000	0.000	0.000	0.000	0.107	0.000	0.788	0.802
VEGFA	EIF4EBP1	1855611	1852358	ENSP00000361125	ENSP00000340691	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.480	0.480
TRPV1	NPY	1858755	1843611	ENSP00000382659	ENSP00000242152	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.407	0.407
DCX	NOTCH1	1852027	1846535	ENSP00000337697	ENSP00000277541	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.471	0.471
MMP9	NTS	1855661	1844400	ENSP00000361405	ENSP00000256010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.822	0.822
GAA	YY1	1848760	1845097	ENSP00000305692	ENSP00000262238	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.248	0.921
MMP9	TP53	1855661	1846083	ENSP00000361405	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.942	0.942
CDC42	HGF	1849707	1842916	ENSP00000314458	ENSP00000222390	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.341	0.931
MAP2	MAPK8	1853991	1853988	ENSP00000353508	ENSP00000353483	0.000	0.000	0.000	0.000	0.065	0.000	0.000	0.895	0.898
MTNR1A	MTNR1B	1848453	1844486	ENSP00000302811	ENSP00000257068	0.000	0.000	0.000	0.968	0.000	0.812	0.900	0.869	0.980
PCSK1	MC3R	1849029	1843686	ENSP00000308024	ENSP00000243911	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.610	0.610
CTNNB1	RPS6KB1	1852818	1843035	ENSP00000344456	ENSP00000225577	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.683	0.684
TIMP1	MIF	1842705	1842503	ENSP00000218388	ENSP00000215754	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.415	0.414
VEGFA	MCL1	1855611	1854935	ENSP00000361125	ENSP00000358022	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.503	0.503
MAPK8	EIF4EBP1	1853988	1852358	ENSP00000353483	ENSP00000340691	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.871	0.872
RPS6	INS	1857216	1844030	ENSP00000369757	ENSP00000250971	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.724	0.724
CTNNB1	INS	1852818	1844030	ENSP00000344456	ENSP00000250971	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.562	0.562
VEGFA	MMP2	1855611	1842719	ENSP00000361125	ENSP00000219070	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.960	0.991
MME	NTS	1854017	1844400	ENSP00000353679	ENSP00000256010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.561	0.561
TLR4	CD4	1856025	1842167	ENSP00000363089	ENSP00000011653	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.560	0.560
PGR	MLH1	1850711	1843304	ENSP00000325120	ENSP00000231790	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.414	0.414
MAPK3	RPS6KB1	1845265	1843035	ENSP00000263025	ENSP00000225577	0.000	0.000	0.000	0.666	0.000	0.671	0.000	0.772	0.755
IL17A	IL13	1852780	1848685	ENSP00000344192	ENSP00000304915	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.565	0.565
IL6R	IFNA1	1854808	1846520	ENSP00000357470	ENSP00000276927	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.227	0.838
ICAM1	C3	1845628	1843781	ENSP00000264832	ENSP00000245907	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.506	0.506
TP53	INS	1846083	1844030	ENSP00000269305	ENSP00000250971	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.755	0.755
NF1	WT1	1853658	1851331	ENSP00000351015	ENSP00000331327	0.000	0.000	0.000	0.000	0.000	0.077	0.000	0.563	0.579
INS	MMP2	1844030	1842719	ENSP00000250971	ENSP00000219070	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.913	0.913
MME	NT5E	1854017	1844535	ENSP00000353679	ENSP00000257770	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.550	0.550
MTNR1B	C3	1844486	1843781	ENSP00000257068	ENSP00000245907	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
STK11	AKT1	1850687	1846136	ENSP00000324856	ENSP00000270202	0.000	0.000	0.357	0.659	0.000	0.101	0.000	0.929	0.454
NF1	TSC1	1853658	1847972	ENSP00000351015	ENSP00000298552	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.459	0.459
DDIT3	ATF4	1862449	1851927	ENSP00000447803	ENSP00000336790	0.000	0.000	0.000	0.000	0.000	0.848	0.900	0.961	0.999
TLR4	STAT3	1856025	1845584	ENSP00000363089	ENSP00000264657	0.000	0.000	0.000	0.000	0.000	0.074	0.000	0.928	0.931
CTNNB1	PIK3CA	1852818	1845446	ENSP00000344456	ENSP00000263967	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.687	0.967
MAP1LC3A	MAP1B	1856186	1847784	ENSP00000363970	ENSP00000296755	0.000	0.000	0.000	0.000	0.000	0.234	0.000	0.355	0.485
PCNA	IL6	1856984	1844631	ENSP00000368438	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.902	0.902
STAT3	PLEK	1845584	1843395	ENSP00000264657	ENSP00000234313	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.450	0.450
IFNG	CCL2	1843180	1843055	ENSP00000229135	ENSP00000225831	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.485	0.485
CTNNB1	TP53	1852818	1846083	ENSP00000344456	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.811	0.811
CYLD	AKT1	1849128	1846136	ENSP00000308928	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.864	0.939
IGF1	RHEB	1848439	1845084	ENSP00000302665	ENSP00000262187	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.419	0.418
AKT1	YWHAQ	1846136	1843478	ENSP00000270202	ENSP00000238081	0.000	0.000	0.000	0.000	0.000	0.111	0.900	0.286	0.931
ATF4	TBP	1851927	1843249	ENSP00000336790	ENSP00000230354	0.000	0.000	0.000	0.000	0.000	0.564	0.000	0.846	0.930
PCNA	PTEN	1856984	1855586	ENSP00000368438	ENSP00000361021	0.000	0.000	0.000	0.000	0.284	0.000	0.000	0.560	0.671
CDC42	ICAM1	1849707	1845628	ENSP00000314458	ENSP00000264832	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.508	0.508
MAPK8	IRS1	1853988	1848682	ENSP00000353483	ENSP00000304895	0.000	0.000	0.000	0.000	0.000	0.917	0.800	0.979	0.999
NFKB2	IFNG	1855147	1843180	ENSP00000358983	ENSP00000229135	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.446	0.446
ITK	STAT3	1860098	1845584	ENSP00000398655	ENSP00000264657	0.000	0.000	0.000	0.000	0.000	0.240	0.000	0.641	0.716
LAT	PIK3CA	1858298	1845446	ENSP00000378845	ENSP00000263967	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.054	0.802
VEGFA	WT1	1855611	1851331	ENSP00000361125	ENSP00000331327	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.889	0.889
PGR	TBP	1850711	1843249	ENSP00000325120	ENSP00000230354	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.459	0.760
MB	VCAM1	1853903	1847502	ENSP00000352835	ENSP00000294728	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.836	0.836
PTEN	CDC42	1855586	1849707	ENSP00000361021	ENSP00000314458	0.000	0.000	0.000	0.000	0.000	0.128	0.000	0.650	0.682
STAT1	IL8	1854113	1848852	ENSP00000354394	ENSP00000306512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.564	0.564
CDC42	RASA1	1849707	1846381	ENSP00000314458	ENSP00000274376	0.000	0.000	0.000	0.000	0.000	0.103	0.000	0.582	0.609
NF1	TBP	1853658	1843249	ENSP00000351015	ENSP00000230354	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.882	0.883
CDC42	PIK3CA	1849707	1845446	ENSP00000314458	ENSP00000263967	0.000	0.000	0.000	0.000	0.000	0.466	0.900	0.594	0.976
EPHB2	RAC1	1856154	1853302	ENSP00000363763	ENSP00000348461	0.000	0.000	0.000	0.000	0.000	0.113	0.900	0.445	0.946
IL8	MIF	1848852	1842503	ENSP00000306512	ENSP00000215754	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.623	0.623
MTHFR	MTR	1856524	1854401	ENSP00000365775	ENSP00000355536	0.608	0.000	0.000	0.000	0.667	0.000	0.900	0.860	0.997
IL10	MMP1	1860958	1850481	ENSP00000412237	ENSP00000322788	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.503	0.503
IGF1	BMP4	1848439	1843758	ENSP00000302665	ENSP00000245451	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.459	0.459
IGF1	TIMP1	1848439	1842705	ENSP00000302665	ENSP00000218388	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.504	0.948
PCNA	STAT1	1856984	1854113	ENSP00000368438	ENSP00000354394	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.452	0.452
CD34	ABCB1	1849250	1845794	ENSP00000310036	ENSP00000265724	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.472	0.472
PTEN	BMP4	1855586	1843758	ENSP00000361021	ENSP00000245451	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.411	0.411
CYLD	NFKB1	1849128	1843094	ENSP00000308928	ENSP00000226574	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.518	0.518
MAPK8	ATF4	1853988	1851927	ENSP00000353483	ENSP00000336790	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.851	0.851
PCNA	ABL1	1856984	1855665	ENSP00000368438	ENSP00000361423	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.881	0.947
OXA1L	INS	1846976	1844030	ENSP00000285848	ENSP00000250971	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.407	0.407
MMP9	CDC42	1855661	1849707	ENSP00000361405	ENSP00000314458	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.891	0.891
IL8	IFNA1	1848852	1846520	ENSP00000306512	ENSP00000276927	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.461	0.461
IL6R	NFKB1	1854808	1843094	ENSP00000357470	ENSP00000226574	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.413	0.412
RAC1	PLEK	1853302	1843395	ENSP00000348461	ENSP00000234313	0.000	0.000	0.000	0.000	0.072	0.000	0.000	0.715	0.724
RAC1	CDC42	1853302	1849707	ENSP00000348461	ENSP00000314458	0.000	0.000	0.000	0.976	0.071	0.590	0.900	0.996	0.959
CD34	TP53	1849250	1846083	ENSP00000310036	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.636	0.636
TP53	ABCB1	1846083	1845794	ENSP00000269305	ENSP00000265724	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.913	0.990
PRRT2	PRKD1	1853740	1851597	ENSP00000351608	ENSP00000333568	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.457	0.457
VEGFA	ATF4	1855611	1851927	ENSP00000361125	ENSP00000336790	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.864	0.864
TP53	STAT3	1846083	1845584	ENSP00000269305	ENSP00000264657	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.964	0.965
MMP1	INS	1850481	1844030	ENSP00000322788	ENSP00000250971	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.472	0.472
GC	PGD	1861539	1846175	ENSP00000421725	ENSP00000270776	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.418	0.418
STK11	IRS1	1850687	1848682	ENSP00000324856	ENSP00000304895	0.000	0.000	0.000	0.000	0.000	0.104	0.000	0.906	0.912
PCSK1	INS	1849029	1844030	ENSP00000308024	ENSP00000250971	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.582	0.956
SQSTM1	NFKB1	1857860	1843094	ENSP00000374455	ENSP00000226574	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.386	0.936
EGFR	SLC12A2	1846445	1845152	ENSP00000275493	ENSP00000262461	0.000	0.000	0.000	0.000	0.000	0.275	0.000	0.301	0.471
POLE	TYMS	1850463	1849803	ENSP00000322570	ENSP00000315644	0.000	0.000	0.000	0.000	0.307	0.000	0.000	0.244	0.453
IGF1	NOTCH1	1848439	1846535	ENSP00000302665	ENSP00000277541	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.470	0.470
CD44	VAV2	1860096	1855562	ENSP00000398632	ENSP00000360916	0.000	0.000	0.000	0.000	0.000	0.576	0.800	0.107	0.917
TSC2	PPP1R15A	1842755	1842391	ENSP00000219476	ENSP00000200453	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.836	0.836
PRKAA2	MAPK3	1855444	1845265	ENSP00000360290	ENSP00000263025	0.000	0.000	0.263	0.649	0.000	0.300	0.000	0.352	0.430
LPL	IRS1	1849220	1848682	ENSP00000309757	ENSP00000304895	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.643	0.643
IL17A	IL17RA	1852780	1850297	ENSP00000344192	ENSP00000320936	0.000	0.000	0.000	0.000	0.000	0.955	0.800	0.972	0.999
TLR4	VEGFA	1856025	1855611	ENSP00000363089	ENSP00000361125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.504	0.504
CIITA	ICAM1	1849861	1845628	ENSP00000316328	ENSP00000264832	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.471	0.944
MMP1	TIMP1	1850481	1842705	ENSP00000322788	ENSP00000218388	0.000	0.000	0.000	0.000	0.000	0.958	0.000	0.938	0.997
ABL1	MCL1	1855665	1854935	ENSP00000361423	ENSP00000358022	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.894	0.895
ABL1	RAC1	1855665	1853302	ENSP00000361423	ENSP00000348461	0.000	0.000	0.000	0.000	0.000	0.113	0.900	0.559	0.957
PGR	NFKB1	1850711	1843094	ENSP00000325120	ENSP00000226574	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.452	0.452
