#node1	node2	node1_string_id	node2_string_id	node1_external_id	node2_external_id	neighborhood	fusion	cooccurence	homology	coexpression	experimental	knowledge	textmining	combined_score
CP	APOE	1845575	1844127	ENSP00000264613	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.501	0.501
TNF	SLC1A1	1860103	1845121	ENSP00000398698	ENSP00000262352	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.429
GJB3	PKP1	1855891	1845441	ENSP00000362460	ENSP00000263946	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.501	0.501
KIT	CBL	1847112	1845465	ENSP00000288135	ENSP00000264033	0.000	0.000	0.000	0.000	0.000	0.809	0.900	0.501	0.989
MTR	SLC19A1	1854401	1849121	ENSP00000355536	ENSP00000308895	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.551	0.551
SLC1A1	SLC6A4	1845121	1844969	ENSP00000262352	ENSP00000261707	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.517	0.517
PDYN	DRD4	1842657	1842327	ENSP00000217305	ENSP00000176183	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.309	0.927
RUNX1	ESR1	1848173	1842435	ENSP00000300305	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.080	0.000	0.388	0.412
TSPO	CLU	1851096	1849761	ENSP00000328973	ENSP00000315130	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.511	0.511
IL8	DRD4	1848852	1842327	ENSP00000306512	ENSP00000176183	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.067	0.902
PYY	PENK	1853954	1850625	ENSP00000353198	ENSP00000324248	0.000	0.000	0.000	0.000	0.069	0.000	0.900	0.000	0.902
KCNJ6	NTRK2	1847122	1846523	ENSP00000288309	ENSP00000277120	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.507	0.508
SSTR1	C5	1845937	1842988	ENSP00000267377	ENSP00000223642	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
TNF	SLC1A2	1860103	1846562	ENSP00000398698	ENSP00000278379	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.685	0.685
SYN1	SLC17A7	1847658	1842841	ENSP00000295987	ENSP00000221485	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.603	0.603
SMOX	IL8	1848937	1848852	ENSP00000307252	ENSP00000306512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.417	0.416
MDM4	TP53	1854537	1846083	ENSP00000356150	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.999	0.800	0.949	0.999
NTF3	TAC1	1860000	1850311	ENSP00000397297	ENSP00000321106	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.472	0.472
SET	APP	1855735	1846936	ENSP00000361777	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.812	0.000	0.141	0.832
JAK2	PKP1	1857411	1845441	ENSP00000371067	ENSP00000263946	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.408	0.408
CD2AP	EPHA1	1853822	1846459	ENSP00000352264	ENSP00000275815	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.632	0.632
TNF	TIMP1	1860103	1842705	ENSP00000398698	ENSP00000218388	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.623	0.623
PTPN11	KIT	1852389	1847112	ENSP00000340944	ENSP00000288135	0.000	0.000	0.000	0.000	0.000	0.919	0.900	0.940	0.999
PMCH	NTS	1851448	1844400	ENSP00000332225	ENSP00000256010	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.213	0.917
SHBG	CP	1857224	1845575	ENSP00000369816	ENSP00000264613	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.471	0.471
PIK3CG	ITGB2	1853801	1848511	ENSP00000352121	ENSP00000303242	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.283	0.850
OPRM1	SSTR3	1859815	1851219	ENSP00000394624	ENSP00000330138	0.000	0.000	0.000	0.784	0.000	0.000	0.900	0.071	0.900
IL8	POMC	1848852	1845600	ENSP00000306512	ENSP00000264708	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.396	0.937
CDKN2A	PGR	1859838	1850711	ENSP00000394932	ENSP00000325120	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.507	0.507
VEGFA	GATA4	1855611	1851726	ENSP00000361125	ENSP00000334458	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.407	0.407
CPS1	EPHB2	1860357	1856154	ENSP00000402608	ENSP00000363763	0.000	0.000	0.000	0.000	0.000	0.101	0.000	0.399	0.436
POMC	VIPR2	1845600	1845082	ENSP00000264708	ENSP00000262178	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.254	0.922
RET	PTPN11	1853238	1852389	ENSP00000347942	ENSP00000340944	0.000	0.000	0.000	0.000	0.000	0.594	0.900	0.378	0.972
TSPO	GJA1	1851096	1846806	ENSP00000328973	ENSP00000282561	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.700
PLCD1	PRKCA	1861836	1860737	ENSP00000430344	ENSP00000408695	0.000	0.000	0.000	0.000	0.000	0.149	0.800	0.220	0.855
OXTR	OXT	1850627	1842661	ENSP00000324270	ENSP00000217386	0.000	0.000	0.000	0.000	0.000	0.576	0.900	0.987	0.999
DYRK1A	REST	1858672	1849464	ENSP00000381932	ENSP00000311816	0.000	0.000	0.000	0.000	0.096	0.102	0.000	0.565	0.616
DHFR	TPH1	1859928	1843985	ENSP00000396308	ENSP00000250018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.427	0.427
KIT	KRAS	1847112	1844404	ENSP00000288135	ENSP00000256078	0.000	0.000	0.000	0.000	0.000	0.113	0.900	0.663	0.967
RGS1	PDYN	1854596	1842657	ENSP00000356429	ENSP00000217305	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
PRLR	JAK2	1857467	1857411	ENSP00000371432	ENSP00000371067	0.000	0.000	0.000	0.000	0.000	0.917	0.900	0.960	0.999
NRAS	IL6	1855051	1844631	ENSP00000358548	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.416	0.416
SSTR2	DRD4	1853555	1842327	ENSP00000350198	ENSP00000176183	0.000	0.000	0.000	0.630	0.000	0.000	0.900	0.072	0.901
SLC18A2	SLC6A2	1847963	1842772	ENSP00000298472	ENSP00000219833	0.000	0.000	0.000	0.000	0.000	0.092	0.000	0.695	0.711
RIPK4	CAT	1851475	1843587	ENSP00000332454	ENSP00000241052	0.267	0.000	0.000	0.000	0.086	0.000	0.000	0.381	0.549
IL10	PDE4B	1860958	1851429	ENSP00000412237	ENSP00000332116	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.833	0.833
MS4A6A	ABCA7	1849824	1845284	ENSP00000315878	ENSP00000263094	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.812	0.812
PSEN2	IDE	1854447	1845837	ENSP00000355747	ENSP00000265986	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.461	0.461
PDE4D	KRAS	1852945	1844404	ENSP00000345502	ENSP00000256078	0.000	0.000	0.000	0.000	0.000	0.194	0.000	0.377	0.476
MTHFD1	SHMT2	1862707	1851612	ENSP00000450560	ENSP00000333667	0.578	0.000	0.000	0.000	0.300	0.673	0.900	0.812	0.997
PICALM	EPHA1	1858092	1846459	ENSP00000377015	ENSP00000275815	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.503	0.503
JAK2	S100A10	1857411	1854887	ENSP00000371067	ENSP00000357799	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.808	0.808
VEGFA	SST	1855611	1847077	ENSP00000361125	ENSP00000287641	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.406	0.406
PGR	IL8	1850711	1848852	ENSP00000325120	ENSP00000306512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.418	0.418
EDNRB	TRHR	1856642	1849230	ENSP00000366416	ENSP00000309818	0.000	0.000	0.000	0.634	0.000	0.000	0.900	0.191	0.905
NTF3	NTRK2	1860000	1846523	ENSP00000397297	ENSP00000277120	0.000	0.000	0.000	0.000	0.000	0.576	0.900	0.981	0.999
NPY5R	PENK	1852206	1850625	ENSP00000339377	ENSP00000324248	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.115	0.907
OPRM1	SSTR2	1859815	1853555	ENSP00000394624	ENSP00000350198	0.000	0.000	0.000	0.881	0.000	0.000	0.900	0.101	0.900
VIPR1	SCT	1850905	1842328	ENSP00000327246	ENSP00000176195	0.000	0.000	0.000	0.000	0.000	0.576	0.900	0.201	0.963
SYNJ1	PLCG2	1860805	1853836	ENSP00000409667	ENSP00000352336	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.071	0.903
NTRK3	RUNX1	1854089	1848173	ENSP00000354207	ENSP00000300305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.926	0.926
SST	NTRK2	1847077	1846523	ENSP00000287641	ENSP00000277120	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.420	0.420
GLS2	IL8	1849295	1848852	ENSP00000310447	ENSP00000306512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.817	0.817
PGR	NOS3	1850711	1847875	ENSP00000325120	ENSP00000297494	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.413	0.412
PSEN2	APOE	1854447	1844127	ENSP00000355747	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.725	0.725
JAK2	TSPO	1857411	1851096	ENSP00000371067	ENSP00000328973	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.645	0.645
PRNP	TTR	1857030	1843448	ENSP00000368752	ENSP00000237014	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.472	0.472
CDKN2A	IL6	1859838	1844631	ENSP00000394932	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.474	0.474
NR4A2	RUNX1	1852822	1848173	ENSP00000344479	ENSP00000300305	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.138	0.618
TMEM132D	TP53	1860728	1846083	ENSP00000408581	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.472	0.472
TSPO	GJB6	1851096	1843588	ENSP00000328973	ENSP00000241124	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.420	0.420
NES	NTRK2	1854764	1846523	ENSP00000357206	ENSP00000277120	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.418	0.418
ETV6	GATA1	1858387	1856538	ENSP00000379658	ENSP00000365858	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.925	0.925
PRKCA	PTPN11	1860737	1852389	ENSP00000408695	ENSP00000340944	0.000	0.000	0.000	0.000	0.000	0.567	0.000	0.216	0.646
PTPN11	OSM	1852389	1842507	ENSP00000340944	ENSP00000215781	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.472	0.472
PRLR	TRH	1857467	1848532	ENSP00000371432	ENSP00000303452	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.414	0.414
TNF	POMC	1860103	1845600	ENSP00000398698	ENSP00000264708	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.501	0.501
SLC6A4	SLC1A4	1844969	1843391	ENSP00000261707	ENSP00000234256	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.568	0.568
APP	CHL1	1846936	1844445	ENSP00000284981	ENSP00000256509	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.691	0.692
NRAS	KIT	1855051	1847112	ENSP00000358548	ENSP00000288135	0.000	0.000	0.000	0.000	0.000	0.113	0.900	0.667	0.967
PTPN11	TP53	1852389	1846083	ENSP00000340944	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.929	0.930
PICALM	CD55	1858092	1849863	ENSP00000377015	ENSP00000316333	0.000	0.000	0.000	0.000	0.000	0.644	0.000	0.000	0.644
CBS	SHMT1	1852819	1850087	ENSP00000344460	ENSP00000318868	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.707	0.969
PRODH	CAT	1853463	1843587	ENSP00000349577	ENSP00000241052	0.000	0.000	0.000	0.000	0.093	0.000	0.000	0.637	0.656
SGCE	SLITRK1	1860125	1856609	ENSP00000398930	ENSP00000366288	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.681	0.681
BDNF	PLCG1	1861075	1843693	ENSP00000414303	ENSP00000244007	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.863	0.985
TP53	NR3C1	1846083	1843294	ENSP00000269305	ENSP00000231509	0.000	0.000	0.000	0.000	0.000	0.914	0.000	0.454	0.951
POMC	NR3C1	1845600	1843294	ENSP00000264708	ENSP00000231509	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.634	0.634
BIN1	PLD2	1849903	1845281	ENSP00000316779	ENSP00000263088	0.000	0.000	0.000	0.000	0.000	0.564	0.000	0.070	0.577
SHBG	IL6	1857224	1844631	ENSP00000369816	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.508	0.508
JAK2	PTPN11	1857411	1852389	ENSP00000371067	ENSP00000340944	0.000	0.000	0.000	0.000	0.000	0.968	0.900	0.976	0.999
BDNF	NOS3	1861075	1847875	ENSP00000414303	ENSP00000297494	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.889	0.951
UCN	NTS	1847676	1844400	ENSP00000296099	ENSP00000256010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.470	0.470
HSD17B1	ESR2	1863967	1852756	ENSP00000466799	ENSP00000343925	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.502	0.502
EPHB2	RASA1	1856154	1846381	ENSP00000363763	ENSP00000274376	0.000	0.000	0.000	0.000	0.085	0.812	0.900	0.269	0.985
POMC	IL1B	1845600	1845335	ENSP00000264708	ENSP00000263341	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.580	0.580
NSUN4	KIT	1861437	1847112	ENSP00000419740	ENSP00000288135	0.462	0.000	0.000	0.000	0.000	0.000	0.000	0.157	0.527
EDN3	TACR1	1851964	1848544	ENSP00000337128	ENSP00000303522	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.081	0.904
CD2AP	MS4A6A	1853822	1849824	ENSP00000352264	ENSP00000315878	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.649	0.649
NSUN4	JAK2	1861437	1857411	ENSP00000419740	ENSP00000371067	0.462	0.000	0.000	0.000	0.000	0.000	0.000	0.157	0.527
TAC1	TRH	1850311	1848532	ENSP00000321106	ENSP00000303452	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.727	0.971
MDM2	KRAS	1861282	1844404	ENSP00000417281	ENSP00000256078	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.507	0.507
PIK3CG	RIPK4	1853801	1851475	ENSP00000352121	ENSP00000332454	0.000	0.000	0.000	0.000	0.000	0.249	0.000	0.304	0.454
SSTR2	SSTR1	1853555	1845937	ENSP00000350198	ENSP00000267377	0.000	0.000	0.000	0.937	0.000	0.000	0.900	0.981	0.906
CDKN2A	DNMT3B	1859838	1851052	ENSP00000394932	ENSP00000328547	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.568	0.568
TAC3	APP	1848140	1846936	ENSP00000300108	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
IL8	SSTR4	1848852	1844347	ENSP00000306512	ENSP00000255008	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
KIT	IL6	1847112	1844631	ENSP00000288135	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.648	0.648
PYY	SSTR5	1853954	1847454	ENSP00000353198	ENSP00000293897	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.061	0.902
ERG	ETS2	1858668	1853968	ENSP00000381891	ENSP00000353344	0.000	0.000	0.000	0.698	0.000	0.564	0.000	0.426	0.616
RGS1	PYY	1854596	1853954	ENSP00000356429	ENSP00000353198	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
TNF	CYP19A1	1860103	1844790	ENSP00000398698	ENSP00000260433	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.872	0.872
IL10	TNF	1860958	1860103	ENSP00000412237	ENSP00000398698	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.949	0.949
ADAM17	IL8	1849242	1848852	ENSP00000309968	ENSP00000306512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.878	0.878
VIP	SCT	1854549	1842328	ENSP00000356213	ENSP00000176195	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.548	0.952
SYN1	PPP1R1B	1847658	1844270	ENSP00000295987	ENSP00000254079	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.499
PIK3CG	PLCB4	1853801	1851676	ENSP00000352121	ENSP00000334105	0.000	0.000	0.000	0.000	0.000	0.149	0.900	0.484	0.952
PLD2	RGS2	1845281	1843426	ENSP00000263088	ENSP00000235382	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.817	0.817
TSPO	CP	1851096	1845575	ENSP00000328973	ENSP00000264613	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.406	0.406
GATA1	TP53	1856538	1846083	ENSP00000365858	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.529	0.530
HLA-B	VIPR1	1860141	1850905	ENSP00000399168	ENSP00000327246	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.101	0.602
SCN8A	NFKBIZ	1853061	1850759	ENSP00000346534	ENSP00000325663	0.000	0.000	0.000	0.000	0.000	0.087	0.000	0.446	0.473
EPHB2	PICK1	1856154	1853444	ENSP00000363763	ENSP00000349465	0.000	0.000	0.000	0.000	0.000	0.564	0.000	0.457	0.753
EGFR	RASA1	1846445	1846381	ENSP00000275493	ENSP00000274376	0.000	0.000	0.000	0.000	0.000	0.930	0.900	0.483	0.996
PLCB4	APP	1851676	1846936	ENSP00000334105	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.078	0.903
TP53	CHL1	1846083	1844445	ENSP00000269305	ENSP00000256509	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.455	0.455
PRKCA	ADAM17	1860737	1849242	ENSP00000408695	ENSP00000309968	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.077	0.903
EGFR	ADAM10	1846445	1844789	ENSP00000275493	ENSP00000260408	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.625	0.960
HLA-A	CBL	1856558	1845465	ENSP00000366005	ENSP00000264033	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
OXTR	TAC1	1850627	1850311	ENSP00000324270	ENSP00000321106	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.242	0.920
VEGFA	TSPO	1855611	1851096	ENSP00000361125	ENSP00000328973	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.757	0.757
PLCG2	TMEM132E	1853836	1849879	ENSP00000352336	ENSP00000316532	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.414	0.414
PGR	TIMP1	1850711	1842705	ENSP00000325120	ENSP00000218388	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.418	0.418
PDE4B	KRAS	1851429	1844404	ENSP00000332116	ENSP00000256078	0.000	0.000	0.000	0.000	0.000	0.194	0.000	0.371	0.471
KRAS	FLT3	1844404	1843598	ENSP00000256078	ENSP00000241453	0.000	0.000	0.000	0.000	0.000	0.113	0.000	0.715	0.737
ETV6	KRAS	1858387	1844404	ENSP00000379658	ENSP00000256078	0.000	0.000	0.000	0.000	0.000	0.446	0.000	0.465	0.691
OPRM1	RGS7	1859815	1854398	ENSP00000394624	ENSP00000355523	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.210	0.917
NRCAM	TSPO	1856968	1851096	ENSP00000368314	ENSP00000328973	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.407	0.407
BIN1	EPHA1	1849903	1846459	ENSP00000316779	ENSP00000275815	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.472	0.472
PDE11A	NR3C1	1846991	1843294	ENSP00000286063	ENSP00000231509	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.482	0.482
MDM2	ESR2	1861282	1852756	ENSP00000417281	ENSP00000343925	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.210	0.650
SLC6A1	SLC17A7	1847087	1842841	ENSP00000287766	ENSP00000221485	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.459	0.459
TFIP11	NTSR2	1858877	1848558	ENSP00000383892	ENSP00000303686	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.860	0.860
VIPR2	SCT	1845082	1842328	ENSP00000262178	ENSP00000176195	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.210	0.917
NTF3	TSPO	1860000	1851096	ENSP00000397297	ENSP00000328973	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.624	0.624
IL6	OXT	1844631	1842661	ENSP00000258743	ENSP00000217386	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.479	0.479
SLC17A6	PDYN	1845295	1842657	ENSP00000263160	ENSP00000217305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.415	0.414
EDN3	OXT	1851964	1842661	ENSP00000337128	ENSP00000217386	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.407	0.938
IL8	CAT	1848852	1843587	ENSP00000306512	ENSP00000241052	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.531	0.531
MTHFD1	MTR	1862707	1854401	ENSP00000450560	ENSP00000355536	0.176	0.000	0.000	0.000	0.000	0.000	0.900	0.752	0.977
NTRK1	NTF4	1861874	1848289	ENSP00000431418	ENSP00000301411	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.814	0.961
PRL	SSTR1	1848376	1845937	ENSP00000302150	ENSP00000267377	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.418	0.418
PDE4D	RTN4R	1852945	1842213	ENSP00000345502	ENSP00000043402	0.000	0.000	0.000	0.000	0.000	0.203	0.000	0.412	0.511
AFP	TP53	1858331	1846083	ENSP00000379138	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.912	0.990
TACR1	RGS2	1848544	1843426	ENSP00000303522	ENSP00000235382	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ZNF295	PDXK	1849108	1847295	ENSP00000308759	ENSP00000291565	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.477	0.477
IL10	POMC	1860958	1845600	ENSP00000412237	ENSP00000264708	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.417	0.416
NPY5R	SSTR4	1852206	1844347	ENSP00000339377	ENSP00000255008	0.000	0.000	0.000	0.641	0.000	0.000	0.900	0.000	0.900
RPS6	EGFR	1857216	1846445	ENSP00000369757	ENSP00000275493	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.508	0.508
ALDH18A1	SOD2	1855437	1854504	ENSP00000360268	ENSP00000356022	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.499	0.499
ETV6	TP53	1858387	1846083	ENSP00000379658	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.436	0.437
SLC1A2	SOD1	1846562	1846132	ENSP00000278379	ENSP00000270142	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.473	0.473
RCAN1	PPP3CC	1850280	1843552	ENSP00000320768	ENSP00000240139	0.000	0.000	0.000	0.000	0.000	0.363	0.000	0.208	0.474
IL10	HLA-DQB1	1860958	1858691	ENSP00000412237	ENSP00000382034	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.457	0.457
CPS1	CBS	1860357	1852819	ENSP00000402608	ENSP00000344460	0.000	0.000	0.000	0.000	0.073	0.086	0.000	0.392	0.440
TRH	TTR	1848532	1843448	ENSP00000303452	ENSP00000237014	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.419	0.418
VEGFA	F3	1855611	1851684	ENSP00000361125	ENSP00000334145	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.830	0.831
PSEN2	GFAP	1854447	1844225	ENSP00000355747	ENSP00000253408	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.202	0.647
TACR1	IFNG	1848544	1843180	ENSP00000303522	ENSP00000229135	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.821	0.821
NTSR1	NTSR2	1855276	1848558	ENSP00000359532	ENSP00000303686	0.000	0.000	0.000	0.896	0.000	0.000	0.900	0.821	0.908
BIN1	SYN1	1849903	1847658	ENSP00000316779	ENSP00000295987	0.000	0.000	0.000	0.000	0.000	0.570	0.000	0.168	0.626
VEGFA	ESR1	1855611	1842435	ENSP00000361125	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.913	0.913
IL6	FLT3	1844631	1843598	ENSP00000258743	ENSP00000241453	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.585	0.585
GATA1	PAX5	1856538	1853636	ENSP00000365858	ENSP00000350844	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.583	0.583
UCP2	APOE	1849487	1844127	ENSP00000312029	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.419	0.418
TSPO	SLC17A7	1851096	1842841	ENSP00000328973	ENSP00000221485	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.569	0.569
POMC	SSTR4	1845600	1844347	ENSP00000264708	ENSP00000255008	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.227	0.919
VEGFA	LCN2	1855611	1846529	ENSP00000361125	ENSP00000277480	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.855	0.855
TSPO	ADAM10	1851096	1844789	ENSP00000328973	ENSP00000260408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.503	0.503
HLA-DQB1	TNFRSF21	1858691	1847799	ENSP00000382034	ENSP00000296861	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.471	0.471
OPRM1	APP	1859815	1846936	ENSP00000394624	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.163	0.912
TNF	APOE	1860103	1844127	ENSP00000398698	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.584	0.584
TAC1	IL1A	1850311	1845334	ENSP00000321106	ENSP00000263339	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.439	0.439
OPRM1	SSTR4	1859815	1844347	ENSP00000394624	ENSP00000255008	0.000	0.000	0.000	0.873	0.000	0.000	0.900	0.071	0.900
CRLF2	PRL	1857399	1848376	ENSP00000370979	ENSP00000302150	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.259	0.845
APP	OPRD1	1846936	1843415	ENSP00000284981	ENSP00000234961	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.311	0.928
EPHB2	VEGFA	1856154	1855611	ENSP00000363763	ENSP00000361125	0.000	0.000	0.000	0.000	0.000	0.570	0.000	0.206	0.643
DYRK1A	MYO9B	1858672	1858475	ENSP00000381932	ENSP00000380444	0.000	0.000	0.000	0.000	0.079	0.232	0.000	0.373	0.517
ETS2	NR3C1	1853968	1843294	ENSP00000353344	ENSP00000231509	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.135	0.617
TACR2	TRHR	1855880	1849230	ENSP00000362403	ENSP00000309818	0.000	0.000	0.000	0.652	0.000	0.000	0.900	0.223	0.906
ESR2	NRIP1	1852756	1850902	ENSP00000343925	ENSP00000327213	0.000	0.000	0.000	0.000	0.000	0.546	0.000	0.393	0.713
UBE3A	TSC2	1858549	1842755	ENSP00000381045	ENSP00000219476	0.000	0.000	0.000	0.000	0.000	0.812	0.000	0.324	0.867
