#node1	node2	node1_string_id	node2_string_id	node1_external_id	node2_external_id	neighborhood	fusion	cooccurence	homology	coexpression	experimental	knowledge	textmining	combined_score
ARID1B	SMARCE1	1852829	1850602	ENSP00000344546	ENSP00000323967	0.000	0.000	0.000	0.000	0.000	0.990	0.900	0.589	0.999
HDAC9	SMARCA2	1860731	1845805	ENSP00000408617	ENSP00000265773	0.000	0.000	0.000	0.000	0.000	0.564	0.000	0.756	0.889
JAK2	CRLF2	1857411	1857399	ENSP00000371067	ENSP00000370979	0.000	0.000	0.000	0.000	0.000	0.655	0.800	0.536	0.965
PTPN11	MAP2K2	1852389	1845250	ENSP00000340944	ENSP00000262948	0.000	0.000	0.000	0.000	0.000	0.283	0.900	0.441	0.956
PAK2	KRAS	1849679	1844404	ENSP00000314067	ENSP00000256078	0.000	0.000	0.000	0.000	0.000	0.301	0.000	0.468	0.612
MAX	SMAD4	1853721	1852473	ENSP00000351490	ENSP00000341551	0.000	0.000	0.000	0.000	0.000	0.564	0.900	0.077	0.956
DTNBP1	AP1S2	1852490	1851076	ENSP00000341680	ENSP00000328789	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.041	0.900
MED12	CTNNB1	1856040	1852818	ENSP00000363193	ENSP00000344456	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.185	0.915
MTHFR	IL6	1856524	1844631	ENSP00000365775	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.455	0.455
BDNF	CREBBP	1861075	1845124	ENSP00000414303	ENSP00000262367	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.501	0.501
SERPINA1	IL1B	1853254	1845335	ENSP00000348068	ENSP00000263341	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.413	0.412
BDNF	IL1B	1861075	1845335	ENSP00000414303	ENSP00000263341	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.877	0.877
JAK2	DNMT3B	1857411	1851052	ENSP00000371067	ENSP00000328547	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.833	0.833
VAMP2	SLC6A4	1849692	1844969	ENSP00000314214	ENSP00000261707	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.804	0.804
DHFR	PTS	1859928	1846670	ENSP00000396308	ENSP00000280362	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.402	0.402
APP	GRM1	1846936	1846816	ENSP00000284981	ENSP00000282753	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.688	0.967
DHFR	SPR	1859928	1843403	ENSP00000396308	ENSP00000234454	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.680	0.966
JAK2	BACE1	1857411	1850057	ENSP00000371067	ENSP00000318585	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.896	0.896
PTEN	PTPN11	1855586	1852389	ENSP00000361021	ENSP00000340944	0.000	0.000	0.000	0.000	0.072	0.101	0.000	0.638	0.671
CPS1	UPF3A	1860357	1856272	ENSP00000402608	ENSP00000364448	0.000	0.000	0.000	0.000	0.077	0.570	0.000	0.090	0.607
CNTN4	CRBN	1858493	1843306	ENSP00000380602	ENSP00000231948	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.581	0.581
STXBP1	GRIA3	1855878	1845529	ENSP00000362399	ENSP00000264357	0.000	0.000	0.000	0.000	0.000	0.074	0.000	0.743	0.751
ERBB4	SLC1A3	1852571	1845695	ENSP00000342235	ENSP00000265113	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.663	0.664
PARK2	SLC6A3	1854466	1846148	ENSP00000355865	ENSP00000270349	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.530	0.792
SOS1	BIN1	1858968	1849903	ENSP00000384675	ENSP00000316779	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.070	0.588
PTEN	PIK3C3	1855586	1845047	ENSP00000361021	ENSP00000262039	0.000	0.000	0.000	0.000	0.000	0.295	0.900	0.563	0.966
RPS6KA3	RAC1	1857057	1853302	ENSP00000368884	ENSP00000348461	0.000	0.000	0.000	0.000	0.000	0.157	0.000	0.418	0.488
AHSG	SERPINA1	1859755	1853254	ENSP00000393887	ENSP00000348068	0.000	0.000	0.000	0.000	0.168	0.000	0.000	0.580	0.635
DMD	NEDD4	1854257	1852948	ENSP00000354923	ENSP00000345530	0.000	0.000	0.000	0.000	0.000	0.644	0.000	0.346	0.757
CDK1	PARK2	1858283	1854466	ENSP00000378699	ENSP00000355865	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.504	0.504
TBL1XR1	HDAC4	1860536	1845573	ENSP00000405574	ENSP00000264606	0.000	0.000	0.000	0.000	0.000	0.413	0.000	0.297	0.570
PLP1	PITX2	1848707	1848608	ENSP00000305152	ENSP00000304169	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.811	0.811
CHRNA4	DRD2	1855204	1854237	ENSP00000359285	ENSP00000354859	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.472	0.472
ASPM	TP53	1854584	1846083	ENSP00000356379	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.296	0.000	0.214	0.422
H3F3A	SMC3	1854454	1854200	ENSP00000355778	ENSP00000354720	0.000	0.000	0.000	0.000	0.000	0.221	0.000	0.341	0.464
TGFBR1	CLU	1856216	1849761	ENSP00000364133	ENSP00000315130	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.129	0.614
PARK2	TCF4	1854466	1853052	ENSP00000355865	ENSP00000346440	0.000	0.000	0.000	0.000	0.000	0.530	0.000	0.195	0.605
NF1	TSC2	1853658	1842755	ENSP00000351015	ENSP00000219476	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.567	0.567
HDAC9	PTEN	1860731	1855586	ENSP00000408617	ENSP00000361021	0.000	0.000	0.000	0.000	0.112	0.000	0.000	0.902	0.910
SHANK2	IL1RAPL2	1852906	1852879	ENSP00000345193	ENSP00000344976	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.498	0.498
ATN1	GATA4	1853388	1851726	ENSP00000349076	ENSP00000334458	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.613	0.613
HLA-DRB1	AP1S2	1853944	1851076	ENSP00000353099	ENSP00000328789	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ALDH18A1	FTSJ1	1855437	1850882	ENSP00000360268	ENSP00000326948	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.573	0.573
RAC1	HRAS	1853302	1849235	ENSP00000348461	ENSP00000309845	0.000	0.000	0.000	0.728	0.076	0.241	0.900	0.742	0.938
CDK1	PRKAR1A	1858283	1853711	ENSP00000378699	ENSP00000351410	0.000	0.000	0.000	0.000	0.000	0.149	0.000	0.626	0.668
JAK2	DLG1	1857411	1852968	ENSP00000371067	ENSP00000345731	0.462	0.000	0.000	0.000	0.000	0.077	0.000	0.166	0.549
CHD8	DYRK1A	1858781	1858672	ENSP00000382863	ENSP00000381932	0.000	0.000	0.000	0.000	0.087	0.000	0.000	0.415	0.443
ERBB4	GATA4	1852571	1851726	ENSP00000342235	ENSP00000334458	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.817	0.817
RAC1	SLC2A4	1853302	1850296	ENSP00000348461	ENSP00000320935	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.375	0.934
DLG2	FLT3	1856435	1843598	ENSP00000365272	ENSP00000241453	0.462	0.000	0.000	0.000	0.000	0.077	0.000	0.166	0.549
GDF9	CYP19A1	1847804	1844790	ENSP00000296875	ENSP00000260433	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.923	0.923
AP4B1	RAB40AL	1844459	1842699	ENSP00000256658	ENSP00000218249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.411	0.411
PRKAR1A	PDE4D	1853711	1852945	ENSP00000351410	ENSP00000345502	0.000	0.000	0.000	0.000	0.157	0.000	0.000	0.631	0.676
BDNF	PSEN1	1861075	1850825	ENSP00000414303	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.912	0.912
DHFR	SHMT1	1859928	1850087	ENSP00000396308	ENSP00000318868	0.000	0.000	0.000	0.000	0.128	0.000	0.900	0.951	0.995
KRAS	TSC2	1844404	1842755	ENSP00000256078	ENSP00000219476	0.000	0.000	0.000	0.000	0.000	0.101	0.000	0.454	0.488
GRIN1	PSEN1	1855505	1850825	ENSP00000360608	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.149	0.000	0.342	0.416
USP7	HUWE1	1852711	1845226	ENSP00000343535	ENSP00000262854	0.000	0.000	0.000	0.000	0.281	0.746	0.000	0.164	0.835
DLG2	RIPK4	1856435	1851475	ENSP00000365272	ENSP00000332454	0.462	0.000	0.000	0.000	0.000	0.109	0.000	0.168	0.566
PCBD1	PTS	1848043	1846670	ENSP00000299299	ENSP00000280362	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.560	0.560
DLG2	GRIN1	1856435	1855505	ENSP00000365272	ENSP00000360608	0.000	0.000	0.000	0.000	0.000	0.508	0.000	0.825	0.910
RPS6KA3	ESR1	1857057	1842435	ENSP00000368884	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.807	0.000	0.419	0.883
MAP2K1	RAF1	1848411	1844086	ENSP00000302486	ENSP00000251849	0.000	0.000	0.000	0.631	0.000	0.999	0.900	0.981	0.999
SMARCA4	GATA4	1853627	1851726	ENSP00000350720	ENSP00000334458	0.000	0.000	0.000	0.000	0.000	0.151	0.000	0.420	0.486
ABCD3	ABCD1	1855197	1842693	ENSP00000359233	ENSP00000218104	0.000	0.000	0.523	0.899	0.000	0.567	0.000	0.360	0.602
SMC1A	NIPBL	1850543	1846802	ENSP00000323421	ENSP00000282516	0.000	0.000	0.000	0.000	0.066	0.666	0.000	0.876	0.958
USP7	TP53	1852711	1846083	ENSP00000343535	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.912	0.999
BMPR2	NKX2-5	1856145	1850957	ENSP00000363708	ENSP00000327758	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.212	0.917
RNPS1	HNRNPU	1848328	1846836	ENSP00000301730	ENSP00000283179	0.000	0.000	0.000	0.000	0.000	0.586	0.900	0.071	0.958
SMAD4	GTF2I	1852473	1850459	ENSP00000341551	ENSP00000322542	0.000	0.000	0.000	0.000	0.000	0.107	0.000	0.901	0.908
SETBP1	SMARCA2	1846762	1845805	ENSP00000282030	ENSP00000265773	0.000	0.000	0.000	0.000	0.000	0.359	0.000	0.222	0.480
GRIN1	HRAS	1855505	1849235	ENSP00000360608	ENSP00000309845	0.000	0.000	0.000	0.000	0.000	0.353	0.900	0.071	0.934
SLC2A4	DAXX	1850296	1845841	ENSP00000320935	ENSP00000266000	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.191	0.642
MLL2	ESR1	1848242	1842435	ENSP00000301067	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.820	0.000	0.253	0.860
XPO1	TP53	1858987	1846083	ENSP00000384863	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.807	0.000	0.913	0.982
TH	ESR1	1857346	1842435	ENSP00000370571	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.533	0.533
JAK2	DLG3	1857411	1856101	ENSP00000371067	ENSP00000363480	0.462	0.000	0.000	0.000	0.000	0.077	0.000	0.166	0.549
HDAC9	TBL1XR1	1860731	1860536	ENSP00000408617	ENSP00000405574	0.000	0.000	0.000	0.000	0.000	0.111	0.900	0.445	0.946
PAH	HNF1A	1862478	1844515	ENSP00000448059	ENSP00000257555	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.505	0.505
TBR1	OTX1	1857831	1846805	ENSP00000374205	ENSP00000282549	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.643	0.643
PTEN	HDAC4	1855586	1845573	ENSP00000361021	ENSP00000264606	0.000	0.000	0.000	0.000	0.112	0.268	0.000	0.247	0.467
HDAC9	HRAS	1860731	1849235	ENSP00000408617	ENSP00000309845	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.455	0.455
LDLR	CD36	1862854	1849038	ENSP00000454071	ENSP00000308165	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.660	0.849
GABRA2	GABRA5	1853367	1851869	ENSP00000348897	ENSP00000335592	0.000	0.000	0.000	0.978	0.000	0.000	0.900	0.649	0.901
SPG11	SPG21	1845010	1842418	ENSP00000261866	ENSP00000204566	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.575	0.575
JAK2	RUNX1	1857411	1848173	ENSP00000371067	ENSP00000300305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.585	0.585
TBL1XR1	CTNNB1	1860536	1852818	ENSP00000405574	ENSP00000344456	0.000	0.000	0.000	0.000	0.082	0.576	0.900	0.216	0.965
NEDD4	ERBB4	1852948	1852571	ENSP00000345530	ENSP00000342235	0.000	0.000	0.000	0.000	0.000	0.576	0.800	0.325	0.937
TP53	TSC2	1846083	1842755	ENSP00000269305	ENSP00000219476	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.586	0.956
DLG2	SYT1	1856435	1844863	ENSP00000365272	ENSP00000261205	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.472	0.472
SMAD4	CREBBP	1852473	1845124	ENSP00000341551	ENSP00000262367	0.000	0.000	0.000	0.000	0.000	0.567	0.900	0.921	0.996
GPR56	STX1A	1857082	1842945	ENSP00000369018	ENSP00000222812	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.403	0.403
CRLF2	PHF6	1857399	1851107	ENSP00000370979	ENSP00000329097	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.457	0.457
PTEN	TBX1	1855586	1851395	ENSP00000361021	ENSP00000331791	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.855	0.855
TH	DRD2	1857346	1854237	ENSP00000370571	ENSP00000354859	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.658	0.658
APP	IDE	1846936	1845837	ENSP00000284981	ENSP00000265986	0.000	0.000	0.000	0.000	0.000	0.955	0.000	0.613	0.982
PCDH19	TBC1D24	1855813	1847457	ENSP00000362125	ENSP00000293970	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.472	0.472
CD1D	IFNG	1854753	1843180	ENSP00000357153	ENSP00000229135	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.439	0.439
MDM2	ADRB2	1861282	1848724	ENSP00000417281	ENSP00000305372	0.000	0.000	0.000	0.000	0.000	0.566	0.000	0.196	0.636
ESCO2	NIPBL	1848903	1846802	ENSP00000306999	ENSP00000282516	0.000	0.000	0.000	0.000	0.000	0.299	0.000	0.752	0.819
CDKL5	SCN1A	1857127	1848547	ENSP00000369325	ENSP00000303540	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.413	0.412
SYNGAP1	DLG1	1860425	1852968	ENSP00000403636	ENSP00000345731	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.477	0.477
NOS3	APOE	1847875	1844127	ENSP00000297494	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.100	0.000	0.814	0.825
GATA5	TBX2	1844181	1843560	ENSP00000252997	ENSP00000240328	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.606	0.606
PSEN1	APOE	1850825	1844127	ENSP00000326366	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.100	0.000	0.815	0.826
UBE3A	NLGN4X	1858549	1846461	ENSP00000381045	ENSP00000275857	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.424	0.424
PTEN	ESR1	1855586	1842435	ENSP00000361021	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.706	0.870
DMD	CHL1	1854257	1844445	ENSP00000354923	ENSP00000256509	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.407	0.407
NXF5	CCDC22	1861693	1856459	ENSP00000426978	ENSP00000365401	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.505	0.505
NDP	NDN	1856805	1851495	ENSP00000367301	ENSP00000332643	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.586	0.586
DMD	CYP2C9	1854257	1844814	ENSP00000354923	ENSP00000260682	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.688	0.688
GDI1	IL1RAPL1	1859771	1848710	ENSP00000394071	ENSP00000305200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.418	0.418
RFC1	SMC1A	1857450	1850543	ENSP00000371321	ENSP00000323421	0.000	0.000	0.000	0.000	0.083	0.572	0.000	0.158	0.640
RPS6KA3	PRKAR1A	1857057	1853711	ENSP00000368884	ENSP00000351410	0.000	0.000	0.000	0.000	0.000	0.110	0.000	0.651	0.676
MLL	STAG2	1862045	1842691	ENSP00000436786	ENSP00000218089	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.701	0.701
ERBB4	SLC1A2	1852571	1846562	ENSP00000342235	ENSP00000278379	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.644	0.645
DMD	NOS3	1854257	1847875	ENSP00000354923	ENSP00000297494	0.000	0.000	0.000	0.000	0.000	0.099	0.000	0.561	0.587
GDI1	RPS6KA3	1859771	1857057	ENSP00000394071	ENSP00000368884	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.408	0.408
CTNNB1	AHI1	1852818	1845777	ENSP00000344456	ENSP00000265602	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.834	0.834
VIP	NOS3	1854549	1847875	ENSP00000356213	ENSP00000297494	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.471	0.471
UBR1	XRCC1	1847248	1845233	ENSP00000290650	ENSP00000262887	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.453	0.453
TBR1	DCX	1857831	1852027	ENSP00000374205	ENSP00000337697	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.565	0.565
ERBB4	BRAF	1852571	1847131	ENSP00000342235	ENSP00000288602	0.000	0.000	0.000	0.632	0.000	0.363	0.000	0.598	0.499
ASXL1	TP53	1856359	1846083	ENSP00000364839	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.407	0.407
CNTN4	NLGN4X	1858493	1846461	ENSP00000380602	ENSP00000275857	0.000	0.000	0.000	0.000	0.000	0.084	0.000	0.608	0.625
IL6	GHR	1844631	1843268	ENSP00000258743	ENSP00000230882	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.506	0.896
BDNF	ADRB2	1861075	1848724	ENSP00000414303	ENSP00000305372	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.826	0.826
DLG3	NSUN2	1856101	1845592	ENSP00000363480	ENSP00000264670	0.462	0.000	0.000	0.000	0.000	0.000	0.000	0.090	0.489
MTHFD1	CBS	1862707	1852819	ENSP00000450560	ENSP00000344460	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.717	0.717
VLDLR	MYLIP	1857480	1853421	ENSP00000371532	ENSP00000349298	0.000	0.000	0.000	0.000	0.000	0.802	0.000	0.864	0.972
GSTP1	AR	1858630	1856164	ENSP00000381607	ENSP00000363822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.456	0.456
MDM2	DLG1	1861282	1852968	ENSP00000417281	ENSP00000345731	0.000	0.000	0.000	0.000	0.000	0.104	0.900	0.043	0.906
COL2A1	PTK2	1857237	1852426	ENSP00000369889	ENSP00000341189	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.629	0.922
MDM2	ERBB4	1861282	1852571	ENSP00000417281	ENSP00000342235	0.000	0.000	0.000	0.000	0.000	0.566	0.800	0.196	0.924
EHMT1	H3F3A	1861338	1854454	ENSP00000417980	ENSP00000355778	0.000	0.000	0.000	0.000	0.000	0.641	0.000	0.232	0.712
AR	GDF9	1856164	1847804	ENSP00000363822	ENSP00000296875	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.400	0.400
UPF3B	EEF1A2	1846479	1842645	ENSP00000276201	ENSP00000217182	0.000	0.000	0.000	0.000	0.000	0.253	0.000	0.416	0.545
H3F3A	MLL2	1854454	1848242	ENSP00000355778	ENSP00000301067	0.000	0.000	0.000	0.000	0.000	0.195	0.000	0.287	0.401
GDI1	RAB3A	1859771	1842898	ENSP00000394071	ENSP00000222256	0.000	0.000	0.000	0.000	0.000	0.271	0.000	0.597	0.694
RAB3GAP2	UPF3B	1853772	1846479	ENSP00000351832	ENSP00000276201	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.409	0.410
TH	AR	1857346	1856164	ENSP00000370571	ENSP00000363822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.457	0.457
RAC1	NOS3	1853302	1847875	ENSP00000348461	ENSP00000297494	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.926	0.926
PICALM	CLU	1858092	1849761	ENSP00000377015	ENSP00000315130	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.721	0.721
COMT	PRODH	1854135	1853463	ENSP00000354511	ENSP00000349577	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.711	0.711
DIO2	TSHR	1862732	1847934	ENSP00000450980	ENSP00000298171	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.420	0.420
WRN	TP53	1847932	1846083	ENSP00000298139	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.963	0.000	0.910	0.996
TH	TP53	1857346	1846083	ENSP00000370571	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.417	0.416
TYMS	SLC19A1	1849803	1849121	ENSP00000315644	ENSP00000308895	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.570	0.570
HNRNPU	NONO	1846836	1846473	ENSP00000283179	ENSP00000276079	0.000	0.000	0.000	0.000	0.000	0.609	0.000	0.330	0.726
KCNK9	KCNJ3	1848378	1847534	ENSP00000302166	ENSP00000295101	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.530	0.530
CLU	APOE	1849761	1844127	ENSP00000315130	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.720	0.720
CASK	JAG1	1856826	1844342	ENSP00000367408	ENSP00000254958	0.000	0.000	0.000	0.000	0.000	0.305	0.000	0.219	0.434
PICALM	DNM1	1858092	1855784	ENSP00000377015	ENSP00000362014	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.408	0.938
MDM4	USP7	1854537	1852711	ENSP00000356150	ENSP00000343535	0.000	0.000	0.000	0.000	0.000	0.914	0.000	0.690	0.972
TBR1	FOXP1	1857831	1850093	ENSP00000374205	ENSP00000318902	0.000	0.000	0.000	0.000	0.000	0.079	0.000	0.492	0.512
DLG2	GRM5	1856435	1848814	ENSP00000365272	ENSP00000306138	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.804	0.804
APBA2	NRXN1	1862830	1859018	ENSP00000453144	ENSP00000385142	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.615	0.830
PTEN	PARK2	1855586	1854466	ENSP00000361021	ENSP00000355865	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.608	0.608
AP5Z1	AP4B1	1847884	1844459	ENSP00000297562	ENSP00000256658	0.000	0.000	0.000	0.000	0.000	0.000	0.360	0.398	0.598
GRIP1	CREBBP	1858557	1845124	ENSP00000381098	ENSP00000262367	0.000	0.000	0.000	0.000	0.000	0.576	0.900	0.376	0.971
PARK2	CRBN	1854466	1843306	ENSP00000355865	ENSP00000231948	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.400	0.400
CD2AP	ABCA7	1853822	1845284	ENSP00000352264	ENSP00000263094	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.674	0.674
MDM2	DHFR	1861282	1859928	ENSP00000417281	ENSP00000396308	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.216	0.653
SHMT2	BHMT	1851612	1846377	ENSP00000333667	ENSP00000274353	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.602	0.602
APP	SORL1	1846936	1844763	ENSP00000284981	ENSP00000260197	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.888	0.889
FBLN2	TGFBR2	1858906	1853779	ENSP00000384169	ENSP00000351905	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.440	0.440
WRN	SMARCA2	1847932	1845805	ENSP00000298139	ENSP00000265773	0.083	0.000	0.000	0.000	0.000	0.299	0.000	0.387	0.571
IL1B	APOE	1845335	1844127	ENSP00000263341	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.480	0.480
RAC1	CLIP1	1853302	1848555	ENSP00000348461	ENSP00000303585	0.000	0.000	0.000	0.000	0.000	0.566	0.000	0.889	0.949
BACE2	PSEN1	1851537	1850825	ENSP00000332979	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.614	0.614
SHANK3	GRM1	1862225	1846816	ENSP00000442518	ENSP00000282753	0.000	0.000	0.000	0.000	0.000	0.102	0.000	0.751	0.767
TBC1D7	TSC2	1853353	1842755	ENSP00000348813	ENSP00000219476	0.000	0.000	0.000	0.000	0.000	0.669	0.000	0.512	0.832
CDK1	AR	1858283	1856164	ENSP00000378699	ENSP00000363822	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.889	0.951
CADPS2	NLGN4X	1860079	1846461	ENSP00000398481	ENSP00000275857	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.404	0.404
TNF	RUNX1	1860103	1848173	ENSP00000398698	ENSP00000300305	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.688	0.688
ADRB2	TSHR	1848724	1847934	ENSP00000305372	ENSP00000298171	0.000	0.000	0.000	0.000	0.000	0.160	0.900	0.306	0.936
CASK	FLT3	1856826	1843598	ENSP00000367408	ENSP00000241453	0.462	0.000	0.000	0.000	0.000	0.077	0.000	0.391	0.671
SMAD4	GATA4	1852473	1851726	ENSP00000341551	ENSP00000334458	0.000	0.000	0.000	0.000	0.000	0.244	0.900	0.890	0.991
SYNGAP1	DLG3	1860425	1856101	ENSP00000403636	ENSP00000363480	0.000	0.000	0.000	0.000	0.000	0.566	0.000	0.501	0.774
BDNF	AR	1861075	1856164	ENSP00000414303	ENSP00000363822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.874	0.874
DYRK1A	AUTS2	1858672	1852768	ENSP00000381932	ENSP00000344087	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.745	0.745
HTT	TP53	1853139	1846083	ENSP00000347184	ENSP00000269305	0.000	0.000	0.000	0.000	0.000	0.569	0.900	0.831	0.992
FOXC1	MEF2C	1857298	1852378	ENSP00000370256	ENSP00000340874	0.000	0.000	0.000	0.000	0.000	0.211	0.000	0.401	0.507
CYP19A1	INHA	1844790	1843682	ENSP00000260433	ENSP00000243786	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.547	0.547
RUNX1	DNMT3A	1848173	1845601	ENSP00000300305	ENSP00000264709	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.536	0.536
BACE2	CDK5R1	1851537	1850055	ENSP00000332979	ENSP00000318486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.400	0.400
SHMT1	TCN2	1850087	1842513	ENSP00000318868	ENSP00000215838	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.472	0.472
EHMT1	CHD8	1861338	1858781	ENSP00000417980	ENSP00000382863	0.000	0.000	0.000	0.000	0.000	0.299	0.000	0.305	0.492
PTK2	NOS3	1852426	1847875	ENSP00000341189	ENSP00000297494	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.456	0.456
CYP17A1	CYP19A1	1855129	1844790	ENSP00000358903	ENSP00000260433	0.000	0.000	0.526	0.630	0.000	0.000	0.900	0.898	0.945
